course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,instructor_wikipedia_link,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
ENGI E4900,Summer Master's Research,"Working with a faculty member and a team of 3-5 graduate or undergraduate students, students will have the opportunity to work on a small research project. Students can enroll ENGI E3900/4900 for zero credit, zero fees; students who wish to earn academic credit can enroll in the faculty member’s independent research course or Fieldwork. Specific requirements for the project are defined by the faculty members.  Research groups meet weekly with their faculty member. Students are also encouraged to submit bi-weekly progress reports to the faculty member.  Upon completion of the research project (end of July/beginning of August), each research team will participate in a research symposium to present their research and deliverables. Note: Enrollment in this course acknowledges the student’s participation in research with an Engineering faculty member.",,,,12112,Morningside,E4900-20222-010,Mechanical Engineering,Engineering,ENGI,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGI/E4900-20222-010/,,In-Person,,0,ENGI E3900,,20222ENGI4900E010,INDEPENDENT
ENGI E5000,WORKPLACE COMMUNICATION IN ENGLISH,"English communication proficiency is important for academic achievement and career success. Columbia Engineering provides English communication instruction for students who would like to improve their communication skills in English. In a small group setting (15-20 students), enrollees will obtain opportunities to interact with the instructor and fellow classmates to improve communication skills.",Hyoseon Lee,10:10am,11:50am,11469,Morningside,E5000-20222-001,WORKPLACE COMM IN ENGLISH,Engineering,ENGI,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGI/E5000-20222-001/,253 Engineering Terrace,In-Person,Engineering:Graduate,0,,TR,20222ENGI5000E001,LECTURE
ENGI E5001,PROFESSIONAL PRESENTATION,,Hyoseon Lee,1:00pm,2:40pm,11472,Morningside,E5001-20222-001,,Engineering,ENGI,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGI/E5001-20222-001/,253 Engineering Terrace,In-Person,Engineering:Graduate,0,,TR,20222ENGI5001E001,LECTURE
ENGI E5001,PROFESSIONAL PRESENTATION,,Hyoseon Lee,7:00pm,8:40pm,11473,Morningside,E5001-20222-002,,Engineering,ENGI,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGI/E5001-20222-002/,253 Engineering Terrace,In-Person,Engineering:Graduate,0,,MW,20222ENGI5001E002,LECTURE
ENGI E5002,PROFESSIONAL COMMUNICATION IN ENGLISH,,Hyoseon Lee,3:00pm,4:40pm,11474,Morningside,E5002-20222-001,PROFESSIONAL COMM IN ENGL,Engineering,ENGI,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGI/E5002-20222-001/,253 Engineering Terrace,In-Person,Engineering:Graduate,0,,TR,20222ENGI5002E001,LECTURE
ENGI E5009,INDEPENDENT STUDY,,Hyoseon Lee,2:00pm,3:40pm,12539,Morningside,E5009-20222-001,,Engineering,ENGI,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGI/E5009-20222-001/,406 Hamilton Hall,In-Person,Engineering:Graduate,0,,T,20222ENGI5009E001,LECTURE
ENGI E7001,PROFESSIONAL PRESENTATION,,Hyoseon Lee,3:00pm,4:40pm,11475,Morningside,E7001-20222-001,,Engineering,ENGI,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGI/E7001-20222-001/,253 Engineering Terrace,In-Person,"Engineering:Graduate
GSAS",0,,MW,20222ENGI7001E001,LECTURE
ENGI E8000,DOCTORAL FIELD WORK,"Fieldwork is integral to the academic preparation and professional development of doctoral students. This course provides the academic framework for fieldwork experience required for the student’s program of study. Fieldwork documentation and faculty adviser approval is  required prior to registration. A final written report must be submitted. This course will count toward  the degree program and cannot be taken for pass/fail credit or audited. With approval from the department chair or the doctoral program director, doctoral students can register for this course at most twice. In rare situations, exceptions may be granted by the Dean's Office to register  for the course more than twice (e.g., doctoral students funded by industrial grants who wish to  perform doctoral fieldwork for their corporate sponsor). The doctoral student must be registered for  this course during the same term as the fieldwork experience.",Alexis R Moore,,,11254,Morningside,E8000-20222-001,,Engineering,ENGI,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGI/E8000-20222-001/,,In-Person,"Engineering:Graduate
GSAS",1,,,20222ENGI8000E001,FIELD WORK
ENGL BC1022,BAD LOVE,"This seminar reads stories of love gone bad, of romances that end catastrophically, that damage lovers or leave victims along the way.   We will illuminate the consuming fantasy of the romance genre in its quest for “true love,” as well as a range of emotions – rage and revenge, narcissism and self-protection, obsession and oblivion – that surface in its wake.  We will also look at shifting interpretations of “bad love,” from Plato, to the Galenic theory of the humors, to the sociology of court-culture, to Freudian and finally contemporary neurobiological explanations of feelings.  Students are welcome to propose texts of their own interests to open this course to the widest range of interests.  In addition to seminar discussion, there will be weekly individual tutorials with Professor Hamilton as well as zoom interviews with a neurobiologist and a psychologist if it can be arranged.",Ross T Hamilton,9:00am,12:10pm,00003,Barnard College,X1022-20222-001,,Pre-College Program (Barnard),ENGL,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGL/X1022-20222-001/,227 Milbank Hall (Barnard),,,3,,TR,20222ENGL1022X001,SEMINAR
ENGL BC1902,GLOBAL QUEER CINEMAS,"In this class, we will focus on contemporary queer cinema from around the world to explore how filmmakers create new visual modes of representing queerness, and how these queer cinematic narratives are informed by various local, national, cultural and political contexts. Through a comparative, transnational and intersectional approach that takes into consideration the particularities of each filmmaker’s context, we will aim to answer the following questions: How do the particularities of various cultural, national, linguistic, religious contexts affect the way queer identities are defined and depicted visually? How do these filmmakers and artists create a visual aesthetic based on their local contexts that is distinct from westernized visual narratives of queerness? How do images of queerness circulate globally and how might queer visual cultures of the Global South push back against existing paradigms of queerness in the Global North? All films for the course are subject to change, but may include titles such as 
Rafiki, A Fantastic Woman, Happy Together, The Wound, Portrait of a Lady on Fire. 
Additionally, we will read critical and theoretical works that will urge us to consider these films from a range of perspectives, such as queer studies, feminist film studies, disability studies, and transgender studies.",Duygu Ula,1:00pm,4:10pm,00004,Barnard College,X1902-20222-001,,Pre-College Program (Barnard),ENGL,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGL/X1902-20222-001/,502 Diana Center,,,3,,TR,20222ENGL1902X001,SEMINAR
ENGL BC1903,DEAD MOTHERS AND WICKED STEPMOTHERS: THE,"You know them well: on one side, the scheming, jealous stepmother, obsessed with her fading youth. On the other, her husband’s virginal, naive, and beautiful daughter – whose own mother is usually dead. The conflict between them is so familiar that it feels inevitable. Where, though, did these nearly universal figures come from? Why are they so ingrained in the imaginations of people around the world and across the millennia? In this course, we’ll explore the roots of the maternal in folk and fairy tales. We’ll analyze a variety of stories and films to investigate the “absent mother,” “virginal daughter,” and “wicked stepmother” from different critical perspectives, paying special attention to analytical psychology and feminist psychoanalytic theories, to try to figure out why these figures are so compelling, so ubiquitous, and so hard to shake.",Wendy C Schor-Haim,9:00am,12:10pm,00005,Barnard College,X1903-20222-001,DEAD MOTHER-WICKED STEPMO,Pre-College Program (Barnard),ENGL,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGL/X1903-20222-001/,306 Milbank Hall (Barnard),,,3,,TR,20222ENGL1903X001,SEMINAR
ENGL BC3103,THE ART OF THE ESSAY,"NOTE: Students who are on the electronic waiting list or who are interested in the class but are not yet registered MUST attend the first day of class.  Fall 2022 course description: Essay writing above the first-year level. Reading and writing various types of essays to develop one's natural writing voice and craft thoughtful, sophisticated and personal essays.   Summer 2022 course description: The Art of the Essay is a writing workshop designed to help you contribute meaningfully in public discourse about the issues that matter most to you. You will write three types of essays in this class, all of which will center personal experience as valuable evidence of larger phenomena or patterns. Your essays will build in complexity, as you introduce more types of sources into conversation about your topics as the semester goes on. You will hone your skills of observing, describing, questioning, analyzing, and persuading. You will be challenged to confront complications and to craft nuanced explorations of your topics. We will also regularly read and discuss the work of contemporary published essayists, identifying key writerly moves that you may adapt as you attempt your own essays.  You will have many opportunities throughout the semester to brainstorm ideas, receive feedback from me and your peers, and develop and revise your drafts. At the end of the semester, you will choose a publication to which to submit or pitch one or more of your essays.",Alexandra P Watson,1:00pm,4:10pm,00006,Barnard College,X3103-20222-001,,Pre-College Program (Barnard),ENGL,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGL/X3103-20222-001/,306 Milbank Hall (Barnard),,,3,,TR,20222ENGL3103X001,WORKSHOP
ENGL GU4999,INDEPENDENT STUDY,,David M Yerkes,,,13370,Morningside,W4999-20222-001,,English and Comparative Literature,ENGL,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGL/W4999-20222-001/,,In-Person,,1-4,,,20222ENGL4999W001,INDEPENDENT
ENGL PS0004,ALP INTENSIVE-SUMMER A,,,9:10am,12:00pm,10453,Morningside,Z0004-20222-001,,American Language Program,ENGL,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGL/Z0004-20222-001/,305 Uris Hall,In-Person,ALP,0,,WRF,20222ENGL0004Z001,RESEARCH SEM
ENGL PS0004,ALP INTENSIVE-SUMMER A,,,9:10am,12:00pm,10454,Morningside,Z0004-20222-002,,American Language Program,ENGL,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGL/Z0004-20222-002/,306 Uris Hall,In-Person,ALP,0,,W,20222ENGL0004Z002,RESEARCH SEM
ENGL PS0004,ALP INTENSIVE-SUMMER A,,,9:10am,12:00pm,10455,Morningside,Z0004-20222-003,,American Language Program,ENGL,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGL/Z0004-20222-003/,328 Uris Hall,In-Person,ALP,0,,WR,20222ENGL0004Z003,RESEARCH SEM
ENGL PS0010,ENGL FOR ADV LEGAL STUDY,,,9:00am,4:00pm,10505,Morningside,Z0010-20222-001,,American Language Program,ENGL,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGL/Z0010-20222-001/,LEVIEN Warren Hall,In-Person,ALP,0,,MTWRF,20222ENGL0010Z001,RESEARCH SEM
ENGL PS0014,ENGL FOR PROF PURPOSE:BUSINESS,,Carolyn Dunn,10:10am,1:00pm,10507,Morningside,Z0014-20222-001,ENGL FOR PROF PURPOSE:BUS,American Language Program,ENGL,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGL/Z0014-20222-001/,327 Uris Hall,In-Person,ALP,0,,F,20222ENGL0014Z001,WORKSHOP
ENGL PS0015,ENGLISH FOR PROF PURPOSE:SIPA,,Paula Bassoff,9:00am,4:00pm,10509,Morningside,Z0015-20222-002,ENGLISH FOR PROF PURPOSE:,American Language Program,ENGL,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGL/Z0015-20222-002/,402B International Affairs Building,In-Person,ALP,0,,MTWRF,20222ENGL0015Z002,LANGUAGE
ENGL PS0026,ADVANCED ACAD ENGLISH FOR GRAD STUDENTS,,,9:10am,12:00pm,10510,Morningside,Z0026-20222-001,ADVANCED ACAD ENGLISH FOR,American Language Program,ENGL,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGL/Z0026-20222-001/,603 Schermerhorn Hall [SCH],In-Person,ALP,0,,F,20222ENGL0026Z001,LANGUAGE
ENGL PS0026,ADVANCED ACAD ENGLISH FOR GRAD STUDENTS,,,1:00pm,4:00pm,10511,Morningside,Z0026-20222-002,ADVANCED ACAD ENGLISH FOR,American Language Program,ENGL,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGL/Z0026-20222-002/,327 Uris Hall,In-Person,ALP,0,,F,20222ENGL0026Z002,LANGUAGE
ENGL PS0026,ADVANCED ACAD ENGLISH FOR GRAD STUDENTS,,,1:10pm,4:00pm,10512,Morningside,Z0026-20222-003,ADVANCED ACAD ENGLISH FOR,American Language Program,ENGL,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGL/Z0026-20222-003/,306 Uris Hall,In-Person,ALP,0,,T,20222ENGL0026Z003,LANGUAGE
ENGL PS0026,ADVANCED ACAD ENGLISH FOR GRAD STUDENTS,,,9:10am,12:00pm,10513,Morningside,Z0026-20222-004,ADVANCED ACAD ENGLISH FOR,American Language Program,ENGL,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGL/Z0026-20222-004/,329 Uris Hall,In-Person,ALP,0,,F,20222ENGL0026Z004,LANGUAGE
ENGL PS0026,ADVANCED ACAD ENGLISH FOR GRAD STUDENTS,,,1:10pm,4:00pm,10514,Morningside,Z0026-20222-005,ADVANCED ACAD ENGLISH FOR,American Language Program,ENGL,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGL/Z0026-20222-005/,603 Schermerhorn Hall [SCH],In-Person,ALP,0,,F,20222ENGL0026Z005,LANGUAGE
ENGL PS0026,ADVANCED ACAD ENGLISH FOR GRAD STUDENTS,,,1:10pm,4:00pm,10515,Morningside,Z0026-20222-006,ADVANCED ACAD ENGLISH FOR,American Language Program,ENGL,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGL/Z0026-20222-006/,306 Uris Hall,In-Person,ALP,0,,R,20222ENGL0026Z006,LANGUAGE
ENGL PS0026,ADVANCED ACAD ENGLISH FOR GRAD STUDENTS,,,1:10pm,4:00pm,13339,Morningside,Z0026-20222-007,ADVANCED ACAD ENGLISH FOR,American Language Program,ENGL,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGL/Z0026-20222-007/,306 Uris Hall,In-Person,ALP,0,,F,20222ENGL0026Z007,LANGUAGE
ENGL PS0045,ALP SUMMER INTENSIVE C,,,10:10am,1:00pm,10516,Morningside,Z0045-20222-001,,American Language Program,ENGL,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGL/Z0045-20222-001/,328 Uris Hall,In-Person,ALP,0,,R,20222ENGL0045Z001,LECTURE
ENGL PS0045,ALP SUMMER INTENSIVE C,,,2:10pm,5:00pm,10517,Morningside,Z0045-20222-002,,American Language Program,ENGL,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGL/Z0045-20222-002/,328 Uris Hall,In-Person,ALP,0,,R,20222ENGL0045Z002,LECTURE
ENGL PS0045,ALP SUMMER INTENSIVE C,,,9:10am,12:00pm,10519,Morningside,Z0045-20222-003,,American Language Program,ENGL,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGL/Z0045-20222-003/,305 Uris Hall,In-Person,ALP,0,,W,20222ENGL0045Z003,LECTURE
ENGL PS0080,ALP SUMMER INTENSIVE B,,,10:10am,1:00pm,10456,Morningside,Z0080-20222-001,,American Language Program,ENGL,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGL/Z0080-20222-001/,305 Uris Hall,In-Person,ALP,0,,F,20222ENGL0080Z001,RESEARCH SEM
ENGL PS0080,ALP SUMMER INTENSIVE B,,,10:10am,1:00pm,10457,Morningside,Z0080-20222-002,,American Language Program,ENGL,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGL/Z0080-20222-002/,306 Uris Hall,In-Person,ALP,0,,F,20222ENGL0080Z002,RESEARCH SEM
ENGL PS0080,ALP SUMMER INTENSIVE B,,,10:10am,1:00pm,10458,Morningside,Z0080-20222-003,,American Language Program,ENGL,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGL/Z0080-20222-003/,328 Uris Hall,In-Person,ALP,0,,F,20222ENGL0080Z003,RESEARCH SEM
ENGL PS0107,FOUR WEEK SEMI-INTENSIVE,,,8:00am,11:00am,10468,Morningside,Z0107-20222-D03,,American Language Program,ENGL,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGL/Z0107-20222-D03/,ONLINE ONLY,On-Line Only,,0,,MTWR,20222ENGL0107ZD03,SEMINAR
ENGL PS0107,FOUR WEEK SEMI-INTENSIVE,,,8:00am,11:00am,13356,Morningside,Z0107-20222-D05,,American Language Program,ENGL,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGL/Z0107-20222-D05/,ONLINE ONLY,On-Line Only,,0,,MTWR,20222ENGL0107ZD05,SEMINAR
ENGL S1010,UNIVERSITY WRITING,"Prerequisites: Non-native English speakers must reach Level 10 in the American Language Program prior to registering for ENGL S1010. University Writing: Contemporary Essays helps undergraduates engage in the conversations that form our intellectual community. By reading and writing about scholarly and popular essays, students learn that writing is a process of continual refinement of ideas. Rather than approaching writing as an innate talent, this course teaches writing as a learned skill. We give special attention to textual analysis, research, and revision practices.",Elizabeth P Walters,6:15pm,7:50pm,10283,Morningside,S1010-20222-001,,Summer Session (SUMM),ENGL,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGL/S1010-20222-001/,652 Schermerhorn Hall [SCH],In-Person,,3,ENGL S1010,MW,20222ENGL1010S001,LECTURE
ENGL S1010,UNIVERSITY WRITING,"Prerequisites: Non-native English speakers must reach Level 10 in the American Language Program prior to registering for ENGL S1010. University Writing: Contemporary Essays helps undergraduates engage in the conversations that form our intellectual community. By reading and writing about scholarly and popular essays, students learn that writing is a process of continual refinement of ideas. Rather than approaching writing as an innate talent, this course teaches writing as a learned skill. We give special attention to textual analysis, research, and revision practices.",Vanessa D Guida,1:00pm,2:35pm,10284,Morningside,S1010-20222-002,,Summer Session (SUMM),ENGL,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGL/S1010-20222-002/,201B Philosophy Hall,In-Person,,3,ENGL S1010,MW,20222ENGL1010S002,LECTURE
ENGL S1010,UNIVERSITY WRITING,"Prerequisites: Non-native English speakers must reach Level 10 in the American Language Program prior to registering for ENGL S1010. University Writing: Contemporary Essays helps undergraduates engage in the conversations that form our intellectual community. By reading and writing about scholarly and popular essays, students learn that writing is a process of continual refinement of ideas. Rather than approaching writing as an innate talent, this course teaches writing as a learned skill. We give special attention to textual analysis, research, and revision practices.",Austin L Mantele,1:00pm,2:35pm,10285,Morningside,S1010-20222-003,,Summer Session (SUMM),ENGL,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGL/S1010-20222-003/,201B Philosophy Hall,In-Person,,3,ENGL S1010,TR,20222ENGL1010S003,LECTURE
ENGL S1010,UNIVERSITY WRITING,"Prerequisites: Non-native English speakers must reach Level 10 in the American Language Program prior to registering for ENGL S1010. University Writing: Contemporary Essays helps undergraduates engage in the conversations that form our intellectual community. By reading and writing about scholarly and popular essays, students learn that writing is a process of continual refinement of ideas. Rather than approaching writing as an innate talent, this course teaches writing as a learned skill. We give special attention to textual analysis, research, and revision practices.",Allen C Durgin,1:00pm,2:35pm,10286,Morningside,S1010-20222-004,,Summer Session (SUMM),ENGL,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGL/S1010-20222-004/,502 Northwest Corner Building,In-Person,,3,ENGL S1010,TR,20222ENGL1010S004,LECTURE
ENGL S3233,SHAKESPEARE,"This course provides an introduction to Shakespeare through a combination of reading his plays and viewing them in performance. On the one hand, we approach each play as a written, published text: our in-class conversation consist primarily in close analysis of key passages, and, in one class period, we visit Rare Books to examine the earliest printed versions of the plays in light of English Renaissance print technology. On the other hand, we view performances of each assigned play, including the attendance as a group of at least one Shakespeare production on an NYC stage. Our semester’s through line is to trace, from his earliest plays to Hamlet, Shakespeare’s remarkable development of the techniques of characterization that have made generations of both playgoers and readers feel that his dramatis personae are so modern, real, human. We will also devote attention to exploring the value of each play in our present moment and on our local stages. We read 8 plays in all, including Titus Andronicus, Midsummer Night's Dream, Julius Caesar, Macbeth, Merchant of Venice, and Hamlet.",,1:00pm,4:10pm,10275,Morningside,S3233-20222-001,,Summer Session (SUMM),ENGL,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGL/S3233-20222-001/,330 Uris Hall,In-Person,,3,,MW,20222ENGL3233S001,LECTURE
ENGL S3273,WALT WHITMAN AND NEW YORK,"Walt Whitman was not the first to write about New York. But he was the first of many to let New York write him. By age 43, Whitman had composed most of his best poetry, published three editions of Leaves of Grass, and left New York only twice. How did the second son of an unsuccessful farmer, a grammar school dropout and hack writer become America’s greatest poet? This course offers a response to this perennial mystery of literary scholarship by proposing that “Walt Whitman, a kosmos, of Manhattan the son” was indeed a product of his environment. Coming of age as a writer at the same time the city was emerging as a great metropolis, he received his education and inspiration from New York itself. Course time is equally divided between discussions of Whitman’s antebellum poetry, journalism, and prose (including the newly recovered Life and Adventures of Jack Engle) in their cultural and geographical contexts, and on-site explorations that retread Whitman’s footsteps through Brooklyn and his beloved Mannahatta. Experiential learning is further encouraged through assignments based in archives, museums, and at historic sites throughout the city.",Karen Karbiener,1:00pm,4:10pm,10276,Morningside,S3273-20222-001,,Summer Session (SUMM),ENGL,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGL/S3273-20222-001/,303 Hamilton Hall,In-Person,,3,,MW,20222ENGL3273S001,LECTURE
ENGL S3376,REVOLUTIONS IN TEXT AND TECHNOLOGY,"New media is nothing new. New media historians trace rich record of the moments when some new textual technology entered the public sphere and provoked responses ranging from widespread anxiety and to revolutionary fervor. We will examine the cultural anxieties that attend new media, stretching from Plato’s 
Phaedrus
—where Socrates warns that the advent of writing will destroy people’s memories—to today, when Nicholas Carr asks “Is Google making us stupid?” The clay tablet, the codex, the printing press, the chalkboard, the telegraph, the typewriter, the pdf, computer coding, and the smart phone have each promised to revolutionize the reading and writing publics, access to power, and even how people think.  This course examines those promises within their historical contexts, through critical study, and using hands-on experiences. For instance, we will study the role of clay tablets in upholding ancient empires at the same time that we craft our own clay tablet texts. We will take notes with ink pens while we study the role of Medieval scribes in spreading Christianity and Islam. We will create ‘zines while studying the Riot Grrl movement. And we will create our own html hypertexts (no prior coding experience required) as we read the earliest hypertext fiction. These hands-on experiences move arguments about the dangers and revelations of writing technologies out of the realm of the hypothetical and into the realm of the experiential.  The class will visit Columbia’s Rare Book and Manuscript Library (RBML) and Barnard’s Zine Archive, where we will look at textual artifacts, from ancient papyri to early print and digital texts. Our approach will prepare you to situate the contemporary textual technologies you take for granted (IMs, Twitter, Google Docs, and so on) within the long history of new media. And it will teach those pursuing literary studies, new media studies, and computer science research methods required to examine a text as a technology.",Susan Mendelsohn,9:00am,12:10pm,10299,Morningside,S3376-20222-001,REVOLUTIONS IN TEXT AND T,Summer Session (SUMM),ENGL,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGL/S3376-20222-001/,306 Hamilton Hall,In-Person,,3,,TR,20222ENGL3376S001,SEMINAR
ENGL S3693,SALLY ROONEY- AUTHORSHIP IN THE 21ST CEN,"In this seminar, we will study “Sally Rooney.” In so doing, we will talk about the real author of that name: a thirty-year old Irishwoman whose three novels, each set in Ireland and concerning the social and erotic lives of attractive young people of European descent, have achieved remarkable commercial and critical success. We will talk about the pleasures of those texts, as well as their formal and generic features, their language and their relation to literary history.  But we will also discuss the idea and institution named “Sally Rooney,” considering it as what Michel Foucault called an “author function,” or what Pierre Bourdieu dubbed a “space of possibilities” within the literary field.  Our inquiry into “Sally Rooney” will, therefore, also be an inquiry into the meaning of literary authorship in the twenty-first century. Through secondary readings in criticism and theory, we will engage longstanding arguments about the relation between critical interpretation and authorial intention, as well as between social and historical “context” and authorial and aesthetic autonomy. We will examine how patterns of social exclusion — in this case, race — define the digitally-mediated literary field of the present. And we will ask how the rise of social media and online retail have altered ideas and institutions of authorship, audience, and literariness.",Matthew Hart,1:00pm,4:10pm,10298,Morningside,S3693-20222-001,SALLY ROONEY,Summer Session (SUMM),ENGL,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGL/S3693-20222-001/,402 Hamilton Hall,In-Person,,3,,MW,20222ENGL3693S001,SEMINAR
ENGL S3782,WHEN AMERICAN TELEVISION BECAME AMERICAN,"In a 2015 interview with David Simon (creator of 
The Wire
) President Barak Obama offered that 
The Wire 
is, ""one of the greatest -- not just television shows, but pieces of American art in the last couple of decades.""  
The Wire 
combines hyperrealism (from a-quasi anthropological capture of syntax and dialect that recalls the language of Langston Hughes and Zora Neal Hurston to a preference for actors who lived “the game” in Baltimore’s inner city) with the reinvention of fundamental American themes (from picaresque individualisms, to coming to terms with the illusory “American dream”, to a fundamental loss of faith in American institutions), and engages in a scathing expose of the shared dysfunction among the bureaucracies (police, courts, public schools etc.) that manage a troubled American inner city.  On a more macro level 
The Wire
 humanizes (and therefore vastly problematizes) assumptions about the individual Americans’ who inhabit America’s most dangerous urban environments from gang members to police officers to teachers and even ordinary citizens.  
The Wire
, of course, did not single-handedly reshape American television. Scholars like Martin Shuster refer to this period of television history as “new television.” That is, the product of new imaginations that felt television had exhausted its normative points of reference, subject matter and narrative technique. Many of the shows from this period sought to reinvent television for interaction with an evolving zeitgeist shaped by shared dissolution with 21st century American life: “I’d been thinking: it’s good to be in a thing from the ground floor, I came too late for that, I know.  But lately I’m getting the feeling I might be in at the end.  That the best is over,” Tony Soprano confides to Dr. Malfi in S1.E1 of the Sopranos.  Series that fall within this rubric include (in chronological order): 
The Sopranos
; 
The Wire
; 
Deadwood
; 
Madmen
; and 
Breaking Bad.",Ben Alexander,1:00pm,4:10pm,10439,Morningside,S3782-20222-001,WHEN AMERICAN TELEVISION,Summer Session (SUMM),ENGL,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGL/S3782-20222-001/,309 Hamilton Hall,In-Person,,3,,TR,20222ENGL3782S001,SEMINAR
ENGL S3848,MODERNISM,"Our critical examination of the aesthetics of literary modernism will seek out history even in those works of high modernism that have traditionally been viewed as ahistorical. We will take up questions of nationalism, empire, and imperialism apparent in a number of the works. Syllabus: Selected Poems of W.B. Yeats, Conrad's Nostromo, Woolf's The Voyage Out, Rebecca West's Return of the Soldier, T.S. Eliot's The Wasteland, Proust's Remembrance of Things Past, Forster's A Passage to India, Kafka's The Castle, Stein's Tender Buttons, Selected Cantos of Ezra Pound.",Georgette Fleischer,1:00pm,4:10pm,10274,Morningside,S3848-20222-001,,Summer Session (SUMM),ENGL,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGL/S3848-20222-001/,613 Hamilton Hall,In-Person,,3,,TR,20222ENGL3848S001,LECTURE
ENGL S3851,PARADISE LOST,"This class will focus on John Milton’s 1667 epic poem about the creation of the world and the fall of humanity; Mary Shelley’s 1818 novel about a scientist’s creation of life; and Toni Morrison’s 1997 novel about a small, rural, all-black town in Oklahoma. In addition to the explicit echoes between these books, each work is interested in the relationship between the natural world and human beings; gender difference, relations between the sexes, and the reproduction of human life; and the bases of, and threats to, an ideal society. By reading these three works of art in sequence, we will thus look at how authors engage similar issues in different ways, paying particular attention to the role of of history, nation, genre, politics, literary tradition, and authorial identity. Finally, we will consider the ways in which authors’ revising, refuting, and re-envisioning of “source” texts affects our readings of the “source” texts as much as the new.",Julie Crawford,9:00am,12:10pm,10272,Morningside,S3851-20222-001,,Summer Session (SUMM),ENGL,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGL/S3851-20222-001/,613 Hamilton Hall,In-Person,,3,,MW,20222ENGL3851S001,LECTURE
ENGL S3871,INDEPENDENT STUDY,"If a student wishes to pursue a research project or a course of study not offered by the department, he or she may apply for an Independent Study. Application: 1. cover sheet with signatures of the professor who will serve as the project sponsor and departmental administrator or director of undergraduate studies; 2. project description in 750 words, including any preliminary work in the field, such as a lecture course(s) or seminar(s); 3. bibliography of primary and secondary works to be read or consulted. Please visit the English and Comparative Literature Department website at http://english.columbia.edu/undergraduate/forms for the cover sheet form or see the administrator in 602 Philosophy Hall for the cover sheet form and to answer any other questions you may have.",David M Yerkes,,,11043,Morningside,S3871-20222-001,,Summer Session (SUMM),ENGL,,http://www.columbia.edu//cu/bulletin/uwb/subj/ENGL/S3871-20222-001/,,In-Person,,1-4,,,20222ENGL3871S001,INDEPENDENT
