course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,instructor_culpa_link,instructor_culpa_nugget,instructor_culpa_reviews_count,instructor_wikipedia_link,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
THEA AT8650,REHEARSAL AND PRODUCTION,,Linda Marvel,,,12145,Morningside,R8650-20213-001,PRACTICUM PROJECT A,Theatre Arts,THEA,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/THEA/R8650-20213-001/,,,,1.5-3,,,20213THEA8650R001,PRACTICA
THEA AT8650,REHEARSAL AND PRODUCTION,,Linda Marvel,,,12146,Morningside,R8650-20213-002,PRACTICUM PROJECT B,Theatre Arts,THEA,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/THEA/R8650-20213-002/,,,Schools of the Arts,1.5-3,,,20213THEA8650R002,PRACTICA
THEA AT8670,SCENE STUDY II,,Brian Kulick,2:10pm,5:00pm,12147,Morningside,R8670-20213-002,,Theatre Arts,THEA,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/THEA/R8670-20213-002/,To be announced,,Schools of the Arts,3,,F,20213THEA8670R002,STUDIO
THEA AT8675,CURRENT ISSUES IN STAGE MANAGEMENT,"The function of a stage manager in the process of a musical – through the use of technological advances. This class will be an in-depth examination of how modern stage management contributes to this process through the implementation of seminal methodologies. Focus will be placed on how digital platforms can be used to support this process from beginning to end.
",,10:00am,12:50pm,12148,Morningside,R8675-20213-001,PEOPLE AND PRACTICE,Theatre Arts,THEA,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/THEA/R8675-20213-001/,To be announced,,Schools of the Arts,1.5,,F,20213THEA8675R001,SEMINAR
THEA AT8710,ROLE OF THE THEATRE PRODUCER,".
",,10:00am,12:00pm,12149,Morningside,R8710-20213-001,,Theatre Arts,THEA,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/THEA/R8710-20213-001/,To be announced,,Schools of the Arts,3,,T,20213THEA8710R001,SEMINAR
THEA AT8730,THEATRE MANAGEMENT SEMINAR,"TBD
",Renee M Blinkwolt,4:00pm,6:00pm,12150,Morningside,R8730-20213-001,,Theatre Arts,THEA,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/THEA/R8730-20213-001/,To be announced,,Schools of the Arts,1.5-3,,T,20213THEA8730R001,SEMINAR
THEA AT8760,MARKETING/AUDIENCE DEVELOPMENT/FUNDRAISI,,Victoria Bailey,4:00pm,6:00pm,12157,Morningside,R8760-20213-001,MRKT/AUD DEV/FUNDRAISING,Theatre Arts,THEA,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/THEA/R8760-20213-001/,To be announced,,,1.5,,W,20213THEA8760R001,SEMINAR
THEA AT8770,ADVANCED SEMINAR IN THEATRE MANAGEMENT:,"Aspects of the commercial theatre with perspectives from Executives of The Shubert Organization.  The Shubert Organization owns 17 Broadway, 6 Off-Broadway and 2 “road” theatres. It is a multi-million dollar company with significant real estate holdings, a substantial investment portfolio, a major ticketing operation and over 1,500 employees. But whether you are dealing with a 1,750-seat theatre or a converted garage, the issues are the same: What shows should be produced/booked? How to find an audience for them? How to make the most of ever-advancing modes of technology? How to contend with artistic, financial, organizational and legal challenges? The fundamental question: How to present the finest work in the best possible circumstances for the largest number of people in order to achieve the greatest artistic and financial return possible?
",,3:00pm,5:00pm,12151,Morningside,R8770-20213-001,ADV SEMINAR IN THEATRE MG,Theatre Arts,THEA,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/THEA/R8770-20213-001/,To be announced,,Schools of the Arts,3,,R,20213THEA8770R001,SEMINAR
THEA AT8790,COMPANY MANAGEMENT,,Lisa Poyer,4:00pm,6:00pm,12152,Morningside,R8790-20213-001,,Theatre Arts,THEA,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/THEA/R8790-20213-001/,To be announced,,Schools of the Arts,3,,W,20213THEA8790R001,SEMINAR
THEA AT8810,INTERNATIONAL FESTIVALS & TOURING,"Theatrical experiences are more frequently crossing borders to not only share art around the world, but also to remain financially and culturally sustainable. This is the first course offered by the Theatre Program that looks at the vision and logistics of bringing theatre to places all over the world.  “The work of a director can be summed up in two very simple words. Why and How.” -- Peter Brook, 
On Directing
  As theatre producers and managers, we’ll ask “Why and How” in a preliminary investigation into the missions and mechanics of producing international festivals and tours. We will consider our roles as members of the international performing arts community and our relationships to our artists, our audiences, and our international partners and colleagues.
",Ellen Dennis,2:10pm,5:00pm,12153,Morningside,R8810-20213-001,INTL FESTIVALS & TOURING,Theatre Arts,THEA,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/THEA/R8810-20213-001/,To be announced,,Schools of the Arts,1.5,,T,20213THEA8810R001,SEMINAR
THEA AT8830,DIGITAL PRODUCING SEMINAR,"In light of the COVID-19 pandemic, theaters across New York City and the globe shuttered beginning in March 2020. This shutdown compelled theatre artists to take to the internet in order to create and share theatrical content, innovating how we think about theatre in the wake of quarantine and how we develop meaningful collaboration with television and filmmakers in the online entertainment space.  This seminar will explore the current trend of streaming artistic work through a theatrical lens, identifying the various key players and technological practices, as well as evaluating what makes digital theatre successful for an at-home audience. This topic will be examined through reading, guest speakers, case studies, and discussion of current models. Armed with this knowledge of the process, the course will culminate in students’ producing their own digital theatre content. Seminar goals include building and applying tangible skills in the digital media field in addition to expanding the traditional boundaries of what the role of a theatre producer can look like.  The four main categories of content we’ll investigate are:  
  
  Creating a new piece of theatre/performance online.  
  
  Presenting a pre-existing piece of theatre in a digital format.  
  
  Streaming a filmed version of a live, staged performance.  
  
  Developing new theatrical work via digital platforms  
 

",Rachel Sussman,4:00pm,6:00pm,12154,Morningside,R8830-20213-001,,Theatre Arts,THEA,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/THEA/R8830-20213-001/,To be announced,,Schools of the Arts,3,,M,20213THEA8830R001,SEMINAR
THEA AT9001,RESEARCH ARTS THEATRE THESIS,,,,,11852,Morningside,Q9001-20213-RT1,RESEARCH ARTS THEATRE THE,"Arts, School of the",THEA,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/THEA/Q9001-20213-RT1/,,,Schools of the Arts,0,,,20213THEA9001QRT1,REGISTRATION
THTR UN2022,PRACTICUM PERFORMANCE SHOW 1,"Course may be taken for 1-3 points. May be retaken for full credit.  Prerequisites: Open to all Barnard and Columbia undergraduates. Permission of Department through audition required. Students cast as actors in a departmental stage production register for this course; course emphasizes the collaborative nature of production, and appropriate research and reading required in addition to artistic assignments. Auditions for each semester's stage productions held 6pm on the first Tuesday and Wednesday class days of each semester. For required details, consult ""Auditions"" on the Barnard Theatre Department website in advance: 
theatre.barnard.edu/auditions
.
",Faculty,,,00062,Barnard College,V2022-20213-001,PRACTICUM PERFORMANCE SHO,Theatre @Barnard,THTR,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/THTR/V2022-20213-001/,,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Professional Studies",1-3,,,20213THTR2022V001,PRACTICA
THTR UN2023,PRACTICUM PERFORMANCE SHOW 2,"Course may be taken for 1-3 points. May be retaken for full credit.  Prerequisites: Open to all Barnard and Columbia undergraduates. Permission of Department through audition required. Students cast as actors in a departmental stage production register for this course; course emphasizes the collaborative nature of production, and appropriate research and reading required in addition to artistic assignments. Auditions for each semester's stage productions held 6pm on the first Tuesday and Wednesday class days of each semester. For required details, consult ""Auditions"" on the Barnard Theatre Department website in advance: 
theatre.barnard.edu/auditions
.
",Faculty,,,00063,Barnard College,V2023-20213-001,PRACTICUM PERFORMANCE SHO,Theatre @Barnard,THTR,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/THTR/V2023-20213-001/,,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Professional Studies",1-3,,,20213THTR2023V001,PRACTICA
THTR UN2421,STAGE MANAGEMENT,"Prerequisites: Permission of the instructor, given at first class meeting. This course explores the role of the stage manager and production manager in theatrical production. Students undertake hands-on exercises to develop the practical and collaborative skills essential to working both as a stage manager and production manager--script analysis; production timeline and rehearsal management; technical rehearsal; budgeting; working with directors and designers; working with unions; health and safety codes; house management; box office.
",Michael Banta,10:10am,11:25am,00064,Barnard College,V2421-20213-001,,Theatre @Barnard,THTR,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/THTR/V2421-20213-001/,To be announced,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Professional Studies",3,,TR,20213THTR2421V001,WORKSHOP
THTR UN2422,PRACTICUM PROPS & PAINT,"Course may be taken for 1-3 points. May be retaken for full credit.   Prerequisites: permission of Theatre Department Production Manager, Michael Banta (
mbanta@barnard.edu
). Training and practical props and/or scenic painting work on Departmental mainstage productions.
",Michael Banta,,,00065,Barnard College,V2422-20213-001,,Theatre @Barnard,THTR,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/THTR/V2422-20213-001/,,,,1-3,,,20213THTR2422V001,PRACTICA
THTR UN2423,PRACTICUM LIGHTS & SOUND,"Course may be taken for 1-3 points. May be retaken for full credit.   Prerequisites: permission of Theatre Department Production Manager, Michael Banta (
mbanta@barnard.edu
). Training and practical lighting and/or sound work on Departmental mainstage productions.
",Gregory Winkler,,,00066,Barnard College,V2423-20213-001,,Theatre @Barnard,THTR,http://culpa.info/professors/3317,,3.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/THTR/V2423-20213-001/,,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Professional Studies",1-3,,,20213THTR2423V001,PRACTICA
THTR UN2424,PRACTICUM WARDROBE,"Course may be taken for 1-3 points. May be retaken for full credit.   Prerequisites: permission of Theatre Department Costume Shop Manager Kara Feely (kfeely@barnard.edu). Training and practical costume construction and fitting work on Departmental mainstage productions.
",Kara M Feely,,,00067,Barnard College,V2424-20213-001,,Theatre @Barnard,THTR,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/THTR/V2424-20213-001/,,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Professional Studies",1-3,,,20213THTR2424V001,PRACTICA
THTR UN2425,PRACTICUM STAGE MANAGEMENT,"Course may be taken for 1-3 points. May be retaken for full credit.   Prerequisites: permission of Theatre Department Production Manager, Michael Banta (
mbanta@barnard.edu
). Training and practical stage management work on Departmental  mainstage productions.
",Michael Banta,,,00068,Barnard College,V2425-20213-001,PRACTICUM STAGE MANAGEMEN,Theatre @Barnard,THTR,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/THTR/V2425-20213-001/,,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Professional Studies",1-3,,,20213THTR2425V001,PRACTICA
THTR UN2427,PRACTICUM DESIGN ASSISTANT,"Course may be taken for 1-3 points. May be retaken for full credit.   Prerequisites: permission of the Senior Thesis Festival coordinator. Training and practical design work assisting student designers for the Senior Thesis Festival.
",Michael Banta,,,00069,Barnard College,V2427-20213-001,PRACTICUM DESIGN ASSISTAN,Theatre @Barnard,THTR,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/THTR/V2427-20213-001/,,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Professional Studies",1-3,,,20213THTR2427V001,PRACTICA
THTR UN3004,ACTING I,"Prerequisite: Open to all Barnard and Columbia undergraduates. Permission of Department through audition required: auditions for acting classes and semester’s stage productions held 6pm on the first Tuesday and Wednesday class days of the semester. Acting classes meet after auditions. Consult “Auditions” on the Barnard Theatre Department website: theatre.barnard.edu/auditions.  Course develops physical, vocal, and imaginative range and skills needed to approach the text of a play: text analysis, speech exercises, non-verbal behavior, improvisation designed to enhance embodiment, movement, and projection. Fulfills one course in Acting for Theatre/Drama and Theatre Arts majors. In the Fall semester, at least one section reserved for first-semester students only. 
Gateway course to advanced courses; transfer students who have previous college-level course may be exempted with approval of Chair. 
May be retaken for full credit.   
",Sharon Fogarty,12:10pm,2:00pm,00070,Barnard College,V3004-20213-001,,Theatre @Barnard,THTR,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/THTR/V3004-20213-001/,To be announced,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Professional Studies",3,,MW,20213THTR3004V001,WORKSHOP
THTR UN3004,ACTING I,"Prerequisite: Open to all Barnard and Columbia undergraduates. Permission of Department through audition required: auditions for acting classes and semester’s stage productions held 6pm on the first Tuesday and Wednesday class days of the semester. Acting classes meet after auditions. Consult “Auditions” on the Barnard Theatre Department website: theatre.barnard.edu/auditions.  Course develops physical, vocal, and imaginative range and skills needed to approach the text of a play: text analysis, speech exercises, non-verbal behavior, improvisation designed to enhance embodiment, movement, and projection. Fulfills one course in Acting for Theatre/Drama and Theatre Arts majors. In the Fall semester, at least one section reserved for first-semester students only. 
Gateway course to advanced courses; transfer students who have previous college-level course may be exempted with approval of Chair. 
May be retaken for full credit.   
",Tina C Mitchell,9:00am,10:50am,00071,Barnard College,V3004-20213-002,,Theatre @Barnard,THTR,http://culpa.info/professors/14004,,1.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/THTR/V3004-20213-002/,To be announced,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Professional Studies",3,,TR,20213THTR3004V002,WORKSHOP
THTR UN3004,ACTING I,"Prerequisite: Open to all Barnard and Columbia undergraduates. Permission of Department through audition required: auditions for acting classes and semester’s stage productions held 6pm on the first Tuesday and Wednesday class days of the semester. Acting classes meet after auditions. Consult “Auditions” on the Barnard Theatre Department website: theatre.barnard.edu/auditions.  Course develops physical, vocal, and imaginative range and skills needed to approach the text of a play: text analysis, speech exercises, non-verbal behavior, improvisation designed to enhance embodiment, movement, and projection. Fulfills one course in Acting for Theatre/Drama and Theatre Arts majors. In the Fall semester, at least one section reserved for first-semester students only. 
Gateway course to advanced courses; transfer students who have previous college-level course may be exempted with approval of Chair. 
May be retaken for full credit.   
",Gisela D Cardenas Ojeda,10:10am,12:00pm,00072,Barnard College,V3004-20213-003,,Theatre @Barnard,THTR,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/THTR/V3004-20213-003/,To be announced,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Professional Studies",3,,MW,20213THTR3004V003,WORKSHOP
THTR UN3005,ACTING II,"Prerequisite: Open to all Barnard and Columbia undergraduates. Permission of Department through audition required: auditions for acting classes and semester’s stage productions held 6pm on the first Tuesday and Wednesday class days of the semester. Acting classes meet after auditions. Consult “Auditions” on the Barnard Theatre Department website: theatre.barnard.edu/auditions.  Students must have taken Acting I or equivalent to be eligible for Acting II sections. Acting II will offer several different sections, focusing on a specific range of conceptual, embodiment, and physical acting skills. Each course fulfills one course in Acting requirement for Theatre/Drama and Theatre Arts majors. Please check with the Theatre Department website for specific offerings and audition information. May be retaken for full credit.
",Kyle Decamp,4:10pm,6:00pm,00073,Barnard College,V3005-20213-001,ACTING II: SOLO PERFORMANCE,Theatre @Barnard,THTR,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/THTR/V3005-20213-001/,To be announced,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Professional Studies",3,,MW,20213THTR3005V001,WORKSHOP
THTR UN3005,ACTING II,"Prerequisite: Open to all Barnard and Columbia undergraduates. Permission of Department through audition required: auditions for acting classes and semester’s stage productions held 6pm on the first Tuesday and Wednesday class days of the semester. Acting classes meet after auditions. Consult “Auditions” on the Barnard Theatre Department website: theatre.barnard.edu/auditions.  Students must have taken Acting I or equivalent to be eligible for Acting II sections. Acting II will offer several different sections, focusing on a specific range of conceptual, embodiment, and physical acting skills. Each course fulfills one course in Acting requirement for Theatre/Drama and Theatre Arts majors. Please check with the Theatre Department website for specific offerings and audition information. May be retaken for full credit.
",Gisela D Cardenas Ojeda,2:10pm,4:00pm,00074,Barnard College,V3005-20213-002,ACTING II: LANGUAGE IN ACTION,Theatre @Barnard,THTR,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/THTR/V3005-20213-002/,To be announced,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Professional Studies",3,,MW,20213THTR3005V002,WORKSHOP
THTR UN3005,ACTING II,"Prerequisite: Open to all Barnard and Columbia undergraduates. Permission of Department through audition required: auditions for acting classes and semester’s stage productions held 6pm on the first Tuesday and Wednesday class days of the semester. Acting classes meet after auditions. Consult “Auditions” on the Barnard Theatre Department website: theatre.barnard.edu/auditions.  Students must have taken Acting I or equivalent to be eligible for Acting II sections. Acting II will offer several different sections, focusing on a specific range of conceptual, embodiment, and physical acting skills. Each course fulfills one course in Acting requirement for Theatre/Drama and Theatre Arts majors. Please check with the Theatre Department website for specific offerings and audition information. May be retaken for full credit.
",Gisela D Cardenas Ojeda,2:10pm,4:00pm,00075,Barnard College,V3005-20213-003,ACTING II: SCENE/CHARACTR STDY,Theatre @Barnard,THTR,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/THTR/V3005-20213-003/,To be announced,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Professional Studies",3,,TR,20213THTR3005V003,WORKSHOP
THTR UN3005,ACTING II,"Prerequisite: Open to all Barnard and Columbia undergraduates. Permission of Department through audition required: auditions for acting classes and semester’s stage productions held 6pm on the first Tuesday and Wednesday class days of the semester. Acting classes meet after auditions. Consult “Auditions” on the Barnard Theatre Department website: theatre.barnard.edu/auditions.  Students must have taken Acting I or equivalent to be eligible for Acting II sections. Acting II will offer several different sections, focusing on a specific range of conceptual, embodiment, and physical acting skills. Each course fulfills one course in Acting requirement for Theatre/Drama and Theatre Arts majors. Please check with the Theatre Department website for specific offerings and audition information. May be retaken for full credit.
",Mana Allen,4:10pm,6:00pm,00076,Barnard College,V3005-20213-004,ACTING II: SONDHEIM,Theatre @Barnard,THTR,http://culpa.info/professors/13934,,1.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/THTR/V3005-20213-004/,To be announced,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies",3,,TR,20213THTR3005V004,WORKSHOP
THTR UN3005,ACTING II,"Prerequisite: Open to all Barnard and Columbia undergraduates. Permission of Department through audition required: auditions for acting classes and semester’s stage productions held 6pm on the first Tuesday and Wednesday class days of the semester. Acting classes meet after auditions. Consult “Auditions” on the Barnard Theatre Department website: theatre.barnard.edu/auditions.  Students must have taken Acting I or equivalent to be eligible for Acting II sections. Acting II will offer several different sections, focusing on a specific range of conceptual, embodiment, and physical acting skills. Each course fulfills one course in Acting requirement for Theatre/Drama and Theatre Arts majors. Please check with the Theatre Department website for specific offerings and audition information. May be retaken for full credit.
",Crystal Finn,10:10am,12:00pm,00077,Barnard College,V3005-20213-005,ACTING II: COMEDY,Theatre @Barnard,THTR,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/THTR/V3005-20213-005/,To be announced,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Professional Studies",3,,MW,20213THTR3005V005,WORKSHOP
THTR UN3140,PERFORMING WOMEN,"Prerequisites: Enrollment limited to 16 students. This course examines the category of ""woman"" as it is mobilized in performance, considering both a variety of contemporary performances chosen from a wide range of genres and a diversity of critical/theoretical perspectives. Course may fill 
either 
the Theory requirement, 
or
 one (of two) required courses in dramatic literature/theatre studies/performance studies for Theatre/Drama and Theatre  Arts major, but not both.
",Shayoni Mitra,12:10pm,2:00pm,00078,Barnard College,V3140-20213-001,,Theatre @Barnard,THTR,http://culpa.info/professors/10543,silver,4.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/THTR/V3140-20213-001/,To be announced,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies",4,,W,20213THTR3140V001,SEMINAR
THTR UN3144,Ecologies of Transmedia Performance,"Exploring transmedia performance as both a medial interaction in the physical space of theatre and a multiplatform environment expanding and extending beyond it, 
Ecologies of Transmedia Performance
 engages the NYPL for the Performing Arts archive to create an environmentally and socially self-aware, virtual transmedia performance/experience. To strengthen academic and digital competencies, the course consists of a seminar (meets on Tuesday) and a lab (meets on Wednesday), integrating several activities: experiencing and studying transmedia performances; conceptualizing transmediality; conducting archival research into transmedia theatre; and designing a transmedia performance (the digital tools we will work with include Google Sites, Google Scripts, and Google Cloud AI). Course enrollment is limited to 12; permission of instructor given after first class meeting. Fulfills one of the two required courses in dramatic literature/theatre studies/performance studies for Theatre/Drama and Theatre Arts major.
",Hana Worthen,4:10pm,6:00pm,00079,Barnard College,V3144-20213-001,ECOL OF TRANSMEDIA PERFOR,Theatre @Barnard,THTR,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/THTR/V3144-20213-001/,To be announced,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies",4,,W,20213THTR3144V001,SEMINAR
THTR UN3150,WESTERN THEATRE TRADITIONS: CLASSIC TO R,"Dialectical approach to reading and thinking about the history of dramatic theatre in the west, interrogating the ways poetry inflects, and is inflected by, the material dynamics of performance. Course undertakes careful study of the practices of performance, and of the sociocultural, economic, political, and aesthetic conditions animating representative plays of the Western tradition from the classical theatre through the early modern period to early romanticism; course will also emphasize development of important critical concepts for the analysis of drama, theatre, and performance. Specific attention will be given to classical Athens, medieval cycle drama, the professional theatre of early modern England, the rival theatres of seventeenth century France and Spain, and eighteenth-century theatre in England and Germany; topics include the sociology of theatre, the impact of print on conceptions of performance, representing gender and race, and the dynamics of court performance. Writing: 2-3 papers; Reading: 1-2 plays, critical and historical reading per week; final examination. Fulfills one (of two) Theatre History requirements for Theatre/Drama and Theatre Arts majors.
",William B Worthen,10:10am,11:25am,00080,Barnard College,V3150-20213-001,WESTERN THTR TRAD: CLASSI,Theatre @Barnard,THTR,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/THTR/V3150-20213-001/,To be announced,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies",3,,MW,20213THTR3150V001,WORKSHOP
THTR UN3154,THEATRE TRAD GLOBAL CONTEXT,"Prerequisites: Enrollment limited to 50 students.  Provides a broad introduction to several traditions of nonwestern drama and theatrical practice, often placing recent and contemporary writing in relation to established conventions.  Taking up plays and performance traditions from Asia, South Asia, and various African traditions, it may also consider the relation between elite and popular culture (adaptations of Shakespeare, for example), and between drama, theatre, and film. Course may fulfill 
either 
the Global Theatre requirement, 
or
 one (of two) required courses dramatic literature/theatre studies/performance studies for Theatre/Drama and Theatre Arts major, but not both.
",Shayoni Mitra,12:10pm,1:25pm,00081,Barnard College,V3154-20213-001,THEATRE TRAD GLOBAL CONTE,Theatre @Barnard,THTR,http://culpa.info/professors/10543,silver,4.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/THTR/V3154-20213-001/,To be announced,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies",3,,TR,20213THTR3154V001,LECTURE
THTR UN3160,QUEER PERFORMANCE,"This course surveys key theoretical and historical writings in the field of Queer Performance, both within and without Theatre and Performance Studies, as well as significant dramatic and performance works in the field. Beginning with an introduction to queer theory and questions surrounding gender and sexuality in performance, the course then moves into contemporary theories to examine works that use embodiment to question constructions of gender and sexuality onstage. Performances are regarded as provocations: what constitutes queer performance? Is sexuality all we mean by queer? What are the historical, aesthetic, and political aspects of queer performance? We will also pursue questions of practice and production: Where is queer performance staged and how is it received? How is it produced, fo whom, by whom, and with what funding? Is queer performance inherently or even necessarily radical? The course explores crosscultural performances, as well as performances spanning from theatrical stages to ritual to everyday performance.  Course may fill 
either 
the Theory requirement, 
or
 one (of two) required courses in dramatic literature/theatre studies/performance studies for Theatre/Drama and Theatre Arts major, but not both.
",Paige M Johnson,10:10am,12:00pm,00082,Barnard College,V3160-20213-001,,Theatre @Barnard,THTR,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/THTR/V3160-20213-001/,To be announced,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies",4,,R,20213THTR3160V001,SEMINAR
THTR UN3167,DRAMATURGY,"Prerequisites: Permission of instructor, given at first class meeting; enrollment limited to 12. This course teaches the research skills and practices a production dramaturg develops as part of the conceptual work of theatrical production. Course is focused on a series of activities: analyzing dramatic text, comparing different versions of script, conducting archival and cultural research, and presenting it to the production team. Fulfills one (of two) required courses in dramatic literature/theatre studies/performance studies for Theatre/Drama and Theatre Arts majors. Required for students undertaking a senior thesis in dramaturgy. Required for students undertaking a senior thesis in directing prior to the thesis year.
",Faculty,12:10pm,2:00pm,00083,Barnard College,V3167-20213-001,,Theatre @Barnard,THTR,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/THTR/V3167-20213-001/,To be announced,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies",4,,T,20213THTR3167V001,SEMINAR
THTR UN3200,DIRECTING I,"Prerequisites: Permission of instructor given at first class meeting. Exploration of the evolution of the director's role in Europe and the US, including the study of important figures. Emphasis on text analysis, and varied schools of acting in relation to directing practice. Students gain a foundation in composing stage pictures and using stage movement to tell a story. All students will direct at least one fully-realized scene. Fulfills one course in Directing requirement for Theatre/Drama and Theatre Arts majors. Fulfills one of three courses in performance fields for Theatre/Drama and Theatre Arts majors: directing.
",Alice A Reagan,12:10pm,2:00pm,00084,Barnard College,V3200-20213-001,,Theatre @Barnard,THTR,http://culpa.info/professors/7765,,1.0,https://en.wikipedia.org/wiki/Alice_Reagan,http://www.columbia.edu//cu/bulletin/uwb/subj/THTR/V3200-20213-001/,To be announced,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies",3,,MW,20213THTR3200V001,STUDIO
THTR UN3202,ADVANCED DIRECTING,"Prerequisites: Open to students who have taken at least one course in directing. Required for students approved for Directing thesis, but open to all qualified students. Permission of instructor given at first class meeting. This course requires students to draw on all previous theatre training, synthesizing scholarship and research toward dynamic fully-realized scene work. Emphasis is on the director-actor relationship; students will direct at least three fully-realized scenes, typically drawn from Shakespeare, Chekhov, or other playwrights. Students may have the opportunity to make devised work, and will collaborate with students in the Advanced Acting class. Required for, but not limited to, students undertaking a senior thesis in directing. Fulfills additional directing coursework in Theatre/Drama and Theatre Arts major.
",Paige M Johnson,10:10am,1:00pm,00085,Barnard College,V3202-20213-001,,Theatre @Barnard,THTR,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/THTR/V3202-20213-001/,To be announced,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies",4,,F,20213THTR3202V001,WORKSHOP
THTR UN3300,PLAYWRITING WORKSHOP,"Prerequisites: Permission of the instructor given at first class meeting. Students will create and workshop plays, with a focus on learning new approaches to language and structure. Recommended for students undertaking a senior thesis in playwriting.  Fulfills one of three courses in performance fields for Theatre/Drama and Theatre Arts majors: playwriting.
",Andrew Bragen,4:10pm,6:00pm,00086,Barnard College,V3300-20213-001,,Theatre @Barnard,THTR,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/THTR/V3300-20213-001/,To be announced,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies",3,,M,20213THTR3300V001,STUDIO
THTR UN3401,SOUND DESIGN,"Prerequisites: Permission of instructor given at first class meeting. Studies the art and practice of designing sound and scoring music for dramatic performance. Students study the relationship between concert and incidental music, and read plays toward the production of a score for live theatre. Students also read broadly in the fields of sound, music, acoustics, and the cultural analysis of sound as a component of performance. Background in music or composition not essential. . Fulfills one of three courses in performance fields for Theatre/Drama and Theatre Arts majors: design.
",Daniel Baker,1:10pm,4:00pm,00087,Barnard College,V3401-20213-001,,Theatre @Barnard,THTR,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/THTR/V3401-20213-001/,To be announced,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies",3,,M,20213THTR3401V001,WORKSHOP
