course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,instructor_wikipedia_link,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
CREA K0130,The Columbia Creative Writing Workshop,,Elias P Sorich,1:10pm,3:00pm,10367,,K0130-20252-001,Creative Writing Workshop,Pre-College Programs (SHSP),CREA,,https://doc.sis.columbia.edu/subj/CREA/K0130-20252-001/,407 Dodge Hall,In-Person,Pre-College Programs,0,,MTWRF,20252CREA0130K001,LECTURE
CREA K0130,The Columbia Creative Writing Workshop,,Dante D Kanter,1:10pm,3:00pm,10368,,K0130-20252-002,Creative Writing Workshop,Pre-College Programs (SHSP),CREA,,https://doc.sis.columbia.edu/subj/CREA/K0130-20252-002/,411 Dodge Hall,In-Person,Pre-College Programs,0,,MTWRF,20252CREA0130K002,LECTURE
CREA K0130,The Columbia Creative Writing Workshop,,Baylina Pu,1:10pm,3:00pm,10369,,K0130-20252-003,Creative Writing Workshop,Pre-College Programs (SHSP),CREA,,https://doc.sis.columbia.edu/subj/CREA/K0130-20252-003/,512 Dodge Hall,In-Person,,0,,MTWRF,20252CREA0130K003,LECTURE
CREA K0130,The Columbia Creative Writing Workshop,,Varud Gupta,1:10pm,3:00pm,11163,,K0130-20252-004,Creative Writing Workshop,Pre-College Programs (SHSP),CREA,,https://doc.sis.columbia.edu/subj/CREA/K0130-20252-004/,411 Dodge Hall,In-Person,,0,,MTWRF,20252CREA0130K004,LECTURE
CREA PS0112,"Imaginative Fiction: Science Fiction, Fa",,Alexis Yoo,3:10pm,5:00pm,10365,,K0112-20252-001,Imaginative Fiction,Pre-College Programs (SHSP),CREA,,https://doc.sis.columbia.edu/subj/CREA/K0112-20252-001/,512 Dodge Hall,In-Person,,0,,MTWRF,20252CREA0112K001,LECTURE
CREA PS0114,Punchlines and Page-Turners: A Comedy-Wr,,Paulina M Pinsky,3:10pm,5:00pm,10307,,K0114-20252-001,Comedy-Writing Intensive,Pre-College Programs (SHSP),CREA,,https://doc.sis.columbia.edu/subj/CREA/K0114-20252-001/,403 Dodge Hall,In-Person,Pre-College Programs,0,,MTWRF,20252CREA0114K001,LECTURE
CREA PS0115,Master Class in Fiction,,Regan G Mies,1:10pm,3:00pm,10636,,K0115-20252-001,,Pre-College Programs (SHSP),CREA,,https://doc.sis.columbia.edu/subj/CREA/K0115-20252-001/,403 Dodge Hall,In-Person,Pre-College Programs,0,,MTWRF,20252CREA0115K001,LECTURE
CREA PS0118,Short Story Intensive,,Ashni M Mathuria,1:10pm,3:00pm,10366,,K0118-20252-001,,Pre-College Programs (SHSP),CREA,,https://doc.sis.columbia.edu/subj/CREA/K0118-20252-001/,403 Dodge Hall,In-Person,Pre-College Programs,0,,MTWRF,20252CREA0118K001,LECTURE
CREA PS0202,The Power of Personal Nonfiction,,Claire F Hodgdon,5:00pm,8:00pm,10015,,K0202-20252-D01,Power of Personal Nonfict,Pre-College Programs (SHSP),CREA,,https://doc.sis.columbia.edu/subj/CREA/K0202-20252-D01/,ONLINE ONLY,On-Line Only,,0,,MTWRF,20252CREA0202KD01,WORKSHOP
CREA PS0206,Imaginative Fiction: Science Fiction and,,Ananda N Gonzalez,1:00pm,3:00pm,10370,,K0206-20252-D01,Writing Sci-fi & Fantasy,Pre-College Programs (SHSP),CREA,,https://doc.sis.columbia.edu/subj/CREA/K0206-20252-D01/,ONLINE ONLY,On-Line Only,Pre-College Programs,0,,MTWRF,20252CREA0206KD01,LECTURE
CREA PS0207,Creative Writing Workshop: Multi-Genre,,India L Gonzalez,8:00am,11:00am,10371,,K0207-20252-D01,Creative Writing: Multi-G,Pre-College Programs (SHSP),CREA,,https://doc.sis.columbia.edu/subj/CREA/K0207-20252-D01/,ONLINE ONLY,On-Line Only,Pre-College Programs,0,,MTWRF,20252CREA0207KD01,LECTURE
CSOR W4231,ANALYSIS OF ALGORITHMS I,"Prerequisites: (COMS W3134 or COMS W3136COMS W3137) and (COMS W3203) Introduction to the design and analysis of efficient algorithms. Topics include models of computation, efficient sorting and searching, algorithms for algebraic problems, graph algorithms, dynamic programming, probabilistic methods, approximation algorithms, and NP-completeness.",Nakul Verma,1:00pm,4:10pm,10756,,W4231-20252-001,,Computer Science,CSOR,,https://doc.sis.columbia.edu/subj/CSOR/W4231-20252-001/,428 Pupin Laboratories,In-Person,,3,"COMS W3134
COMS W3136
COMS W3137
COMS W3203",TR,20252CSOR4231W001,LECTURE
CSOR W4231,ANALYSIS OF ALGORITHMS I,"Prerequisites: (COMS W3134 or COMS W3136COMS W3137) and (COMS W3203) Introduction to the design and analysis of efficient algorithms. Topics include models of computation, efficient sorting and searching, algorithms for algebraic problems, graph algorithms, dynamic programming, probabilistic methods, approximation algorithms, and NP-completeness.",Nakul Verma,,,11531,,W4231-20252-V01,,Video Network,CSOR,,https://doc.sis.columbia.edu/subj/CSOR/W4231-20252-V01/,,On-Line Only,,3,"COMS W3134
COMS W3136
COMS W3137
COMS W3203",,20252CSOR4231WV01,LECTURE
DIFI PS0207,Digital Filmmaking: From Initial Concept,,Mark A Christopher,1:10pm,3:00pm,10372,,N0207-20252-001,Digital Filmmaking,Pre-College Programs (SHSP),DIFI,,https://doc.sis.columbia.edu/subj/DIFI/N0207-20252-001/,558 EXT Schermerhorn Hall [SCH],In-Person,Pre-College Programs,0,,MTWRF,20252DIFI0207N001,LECTURE
DIFI PS0207,Digital Filmmaking: From Initial Concept,,Johnson Cheng,3:10pm,5:00pm,10373,,N0207-20252-002,Digital Filmmaking,Pre-College Programs (SHSP),DIFI,,https://doc.sis.columbia.edu/subj/DIFI/N0207-20252-002/,328 Uris Hall,In-Person,Pre-College Programs,0,,MTWRF,20252DIFI0207N002,LECTURE
DIFI PS0207,Digital Filmmaking: From Initial Concept,,Mark A Christopher,1:10pm,3:00pm,10374,,N0207-20252-003,Digital Filmmaking,Pre-College Programs (SHSP),DIFI,,https://doc.sis.columbia.edu/subj/DIFI/N0207-20252-003/,558 EXT Schermerhorn Hall [SCH],In-Person,Pre-College Programs,0,,MTWRF,20252DIFI0207N003,LECTURE
DIFI PS0207,Digital Filmmaking: From Initial Concept,,Johnson Cheng,1:10pm,3:00pm,10375,,N0207-20252-004,Digital Filmmaking,Pre-College Programs (SHSP),DIFI,,https://doc.sis.columbia.edu/subj/DIFI/N0207-20252-004/,502 Northwest Corner Building,In-Person,Pre-College Programs,0,,MTWRF,20252DIFI0207N004,LECTURE
DMVP BC0124,Dance Discovery: Methods and Movement,"The goal of this course is to explore the art of dance on a global scale and gain insight into its many purposes, meanings, and functions across cultures around the world. Students will gain a deeper understanding of why and how dance has persevered and grown as a form of human expression used to convey cultural, social, or political ideas.Students will experience dance in New York City through live class and performance viewing. We will travel across the globe to witness how dance has engaged humanity for centuries, through ritual and community, identity and culture, entertainment and performance, and technology and protest.",Caitlin Trainor,2:00pm,4:30pm,00005,,S0124-20252-001,Dance Discovery,Pre-College Program (Barnard),DMVP,,https://doc.sis.columbia.edu/subj/DMVP/S0124-20252-001/,To be announced,,,0,,R,20252DMVP0124S001,SEMINAR
DMVP BC1001,Functional Anatomy for Movement,"This is an introduction to the study of Countertechnique® taught by certified Teacher, Francesca Dominguez. Countertechnique® is a system of movement designed for dancers to practice self-direction and to cultivate availability to movement while learning to take risks. Developed over the past 25 years by Dutch choreographer, Anouk Van Dijk, the technique utilizes a task-based approach for body and mind as the vehicle to approach dance. It is a movement system that helps the dancer think with the dancing body by focusing on the process of incorporating anatomical information into action; and beginning to direct and counter-direct the body through space as an alternative to gripping or falling over. Dancers are encouraged to be proactive in discovering connections and solutions, to be less concerned with judging themselves, and to work in a healthy way physically, mentally, and emotionally. The priority is to experience clarity and enjoyment of movement while utilizing the Countertechnique® principles. ☺ www.countertechnique.com By the end of the semester, students will have a clarified relationship to space; a developed coordination and articulation of the body; they will gain knowledge about the anatomy of the body especially joint structure, location, and range; and will be able to begin Scanning – the ability to observe one’s own state-of-being and draw upon solutions according to need and/or experimentation.",Francesca Dominguez,9:30am,12:00pm,00006,,X1001-20252-001,Functional Anatomy Moveme,Pre-College Program (Barnard),DMVP,,https://doc.sis.columbia.edu/subj/DMVP/X1001-20252-001/,To be announced,,,0,,R,20252DMVP1001X001,LECTURE
DNCE BC2001,DANCE IN PARIS,"This 28-day course is an immersion in Parisian culture from the point of view of the dancer.  The course is divided into three major components: technique, composition, and history.  Students will take a series of technique classes in modern, ballet, improvisation, world dance forms, and yoga, taught by Barnard/USF and international guest faculty, as well as opportunities to take alternative technique classes in some of Paris’s professional dance studios.  Students will be exposed to the rich artistic side of Paris through lectures and performances, as well as assigned readings by major dancers/writers/artists who have drawn on the Parisian landscape as inspiration for their work. 
  
A final choreographic project based on compositional exercises that will take students to various Parisian locales, will be presented during the final week of the course.  We will also visit many important locations essential to studying the history of dance in Western culture, including Versailles, Théâtre de la Ville and the Paris Opera.",Colleen Thomas,,,00081,,X2001-20252-001,,Dance @Barnard,DNCE,,https://doc.sis.columbia.edu/subj/DNCE/X2001-20252-001/,,,,3,,,20252DNCE2001X001,FIELD WORK
DNCE BC2665,World Dance History,"A survey of the major dance traditions of Africa, Asia, Europe, India, the Middle East, and the Americas. Lectures and discussions address primary written and visual sources, ethnographic and documentary films, workshops, and performances.",Paul A Scolieri,10:00am,1:10pm,00037,,X2665-20252-001,,BARNARD SUMMER PROGRAMS,DNCE,,https://doc.sis.columbia.edu/subj/DNCE/X2665-20252-001/,302 Barnard Hall,,,3,,MW,20252DNCE2665X001,LECTURE
DNCE BC2665,World Dance History,"A survey of the major dance traditions of Africa, Asia, Europe, India, the Middle East, and the Americas. Lectures and discussions address primary written and visual sources, ethnographic and documentary films, workshops, and performances.",Paul A Scolieri,10:00am,1:10pm,00038,,X2665-20252-002,,BARNARD SUMMER PROGRAMS,DNCE,,https://doc.sis.columbia.edu/subj/DNCE/X2665-20252-002/,To be announced,,,3,,MW,20252DNCE2665X002,LECTURE
DOCT PS0101,Medicine as a Career Choice: Thinking Li,,Marjorie Seidenfeld,8:00am,11:00am,10016,,N0101-20252-D01,Thinking Like a Doctor,Pre-College Programs (SHSP),DOCT,,https://doc.sis.columbia.edu/subj/DOCT/N0101-20252-D01/,ONLINE ONLY,On-Line Only,Pre-College Programs,0,,MTWRF,20252DOCT0101ND01,LECTURE
DOCT PS0101,Medicine as a Career Choice: Thinking Li,,Penelope Lusk,3:10pm,5:00pm,10376,,N0101-20252-001,Thinking Like a Doctor,Pre-College Programs (SHSP),DOCT,,https://doc.sis.columbia.edu/subj/DOCT/N0101-20252-001/,703 Hamilton Hall,In-Person,Pre-College Programs,0,,MTWRF,20252DOCT0101N001,LECTURE
DOCT PS0101,Medicine as a Career Choice: Thinking Li,,Pascale White,3:10pm,5:00pm,10377,,N0101-20252-002,Thinking Like a Doctor,Pre-College Programs (SHSP),DOCT,,https://doc.sis.columbia.edu/subj/DOCT/N0101-20252-002/,511 Hamilton Hall,In-Person,Pre-College Programs,0,,MTWRF,20252DOCT0101N002,LECTURE
DOCT PS0101,Medicine as a Career Choice: Thinking Li,,Alice Wei,3:10pm,5:00pm,10378,,N0101-20252-003,Thinking Like a Doctor,Pre-College Programs (SHSP),DOCT,,https://doc.sis.columbia.edu/subj/DOCT/N0101-20252-003/,304 Hamilton Hall,In-Person,Pre-College Programs,0,,MTWRF,20252DOCT0101N003,LECTURE
DOCT PS0101,Medicine as a Career Choice: Thinking Li,,Magy Dawoud,1:00pm,3:00pm,10691,,N0101-20252-D03,Thinking Like a Doctor,Pre-College Programs (SHSP),DOCT,,https://doc.sis.columbia.edu/subj/DOCT/N0101-20252-D03/,ONLINE ONLY,On-Line Only,,0,,MTWRF,20252DOCT0101ND03,LECTURE
DRAW PS0100,Drawing Intensive: Developing a Portfoli,,James J Mercer,1:10pm,4:00pm,10379,,K0100-20252-001,Drawing:Developing a Port,Pre-College Programs (SHSP),DRAW,,https://doc.sis.columbia.edu/subj/DRAW/K0100-20252-001/,501 Dodge Hall,In-Person,Pre-College Programs,0,,MTWRF,20252DRAW0100K001,STUDIO
DRAW PS0101,Drawing: Eye & Idea,,Olivia Drusin,1:10pm,4:00pm,10380,,K0101-20252-001,,Pre-College Programs (SHSP),DRAW,,https://doc.sis.columbia.edu/subj/DRAW/K0101-20252-001/,501 Dodge Hall,In-Person,Pre-College Programs,0,,MTWRF,20252DRAW0101K001,STUDIO
DROM B5100,Managerial Statistics,,Cyrus Mohebbi,8:30am,11:30am,11003,,B5100-20252-001,,"Decision, Risk and Operations",DROM,,https://doc.sis.columbia.edu/subj/DROM/B5100-20252-001/,590 GEFFEN HALL,In-Person,,3,,S,20252DROM5100B001,LECTURE
DROM B5100,Managerial Statistics,,Cyrus Mohebbi,8:30am,11:30am,11004,,B5100-20252-002,,"Decision, Risk and Operations",DROM,,https://doc.sis.columbia.edu/subj/DROM/B5100-20252-002/,620 GEFFEN HALL,In-Person,,3,,S,20252DROM5100B002,LECTURE
DROM B5100,Managerial Statistics,,Faculty,8:30am,11:30am,12958,,B5100-20252-300,,"Decision, Risk and Operations",DROM,,https://doc.sis.columbia.edu/subj/DROM/B5100-20252-300/,To be announced,In-Person,,3,,F,20252DROM5100B300,LECTURE
DROM B5834,Generative Artificial Intelligence,,Faculty,,,12119,,B5834-20252-301,Generative AI,"Decision, Risk and Operations",DROM,,https://doc.sis.columbia.edu/subj/DROM/B5834-20252-301/,,,,3,,,20252DROM5834B301,LECTURE
DROM B5961,Managing Sport and Entertainme,,,,,11995,,B5961-20252-301,Managing Sport and Entert,"Decision, Risk and Operations",DROM,,https://doc.sis.columbia.edu/subj/DROM/B5961-20252-301/,,In-Person,,3,,,20252DROM5961B301,LECTURE
DROM B6102,OPERATIONS MANAGEMENT,,Carri Chan,12:45pm,2:15pm,10950,,B6102-20252-001,,"Decision, Risk and Operations",DROM,,https://doc.sis.columbia.edu/subj/DROM/B6102-20252-001/,520 GEFFEN HALL,In-Person,Business,1.5,,MWF,20252DROM6102B001,LECTURE
DROM B6102,OPERATIONS MANAGEMENT,,Carri Chan,2:30pm,4:00pm,10951,,B6102-20252-002,,"Decision, Risk and Operations",DROM,,https://doc.sis.columbia.edu/subj/DROM/B6102-20252-002/,520 GEFFEN HALL,In-Person,Business,1.5,,MWF,20252DROM6102B002,LECTURE
DROM B6102,OPERATIONS MANAGEMENT,,Carri Chan,4:15pm,5:45pm,10952,,B6102-20252-003,,"Decision, Risk and Operations",DROM,,https://doc.sis.columbia.edu/subj/DROM/B6102-20252-003/,520 GEFFEN HALL,In-Person,Business,1.5,,MWF,20252DROM6102B003,LECTURE
DROM B6102,OPERATIONS MANAGEMENT,,Mark Rodgers,2:30pm,4:00pm,10953,,B6102-20252-004,,"Decision, Risk and Operations",DROM,,https://doc.sis.columbia.edu/subj/DROM/B6102-20252-004/,420 GEFFEN HALL,In-Person,Business,1.5,,MWF,20252DROM6102B004,LECTURE
DROM B6102,OPERATIONS MANAGEMENT,,Faculty,,,11901,,B6102-20252-XMT,,"Decision, Risk and Operations",DROM,,https://doc.sis.columbia.edu/subj/DROM/B6102-20252-XMT/,,In-Person,Business,0,,,20252DROM6102BXMT,LECTURE
DROM B7103,Business Analytics II: Foundations of AI,"Business analytics refers to the ways in which enterprises such as businesses, non-profits, and governments use data to gain insights and make better decisions. Business analytics is applied in operations, marketing, finance, and strategic planning among other functions. Modern data collection methods – arising in bioinformatics, mobile platforms, and previously unanalyzable data like text and images – are leading an explosive growth in the volume of data available for decision making. The ability to use data effectively to drive rapid, precise, and profitable decisions has been a critical strategic advantage for companies as diverse as Walmart, Google, Capital One, and Disney. Many startups are based on the application of AI & analytics to large databases. With the increasing availability of broad and deep sources of information – so-called “Big Data” – business analytics are becoming an even more critical capability for enterprises of all types and all sizes.
  
AI is beginning to impact every dimension of business and society. In many industries, you will need to be literate in AI to be a successful business leader. The Business Analytics sequence is designed to prepare you to play an active role in shaping the future of AI and business. You will develop a critical understanding of modern analytics methodology, studying its foundations, potential applications, and – perhaps most importantly – limitations.",Charles R Guetta,9:00am,1:00pm,11010,,B7103-20252-100,Business Analytics 2,"Decision, Risk and Operations",DROM,,https://doc.sis.columbia.edu/subj/DROM/B7103-20252-100/,490 GEFFEN HALL,In-Person,,1.5,,T,20252DROM7103B100,LECTURE
DROM B7117,"Business Analytics III: Modern AI, Deep","Business analytics refers to the methods enterprises—such as businesses, non-profits, and governments—use to analyze data to gain insights and make better decisions. This discipline is applied across various functions including operations, marketing, finance, and strategic planning. The advent of modern data collection methods in fields like bioinformatics, mobile platforms, and previously unanalyzable data (such as text and images) has led to an explosive growth in the volume of data available for decision-making. Utilizing data effectively to drive rapid, precise, and profitable decisions has become a critical strategic advantage for diverse companies including Walmart, Google, Capital One, and Disney. Moreover, many startups are emerging based on the application of AI and analytics to large databases. With the increasing availability of broad and deep sources of information—often referred to as ""Big Data""—business analytics is becoming an even more essential capability for enterprises of all types and sizes.
  
AI is starting to influence every dimension of business and society. In many industries, being literate in AI is becoming a prerequisite for successful business leadership. The Business Analytics sequence is designed to prepare you to take an active role in shaping the future of AI and business. You will develop a critical understanding of modern analytics methodologies, exploring their foundations, potential applications, and—perhaps most importantly—their limitations.",Charles R Guetta,9:00am,5:00pm,10986,,B7117-20252-100,Business Analytics III,"Decision, Risk and Operations",DROM,,https://doc.sis.columbia.edu/subj/DROM/B7117-20252-100/,490 GEFFEN HALL,In-Person,,1.5,,WR,20252DROM7117B100,LECTURE
DROM B7154,Python for MBAs,"From the ads that track us to the maps that guide us, the twenty-first century runs on code. The business world is no different. Programming has become one of the fastest-growing topics at business schools around the world. This course is an introduction to business uses of Python for MBA students.
In this course, we’ll be learning how to write Python code that automates tedious tasks, parses and analyzes large data sets, interact with APIs, and scrapes websites. This might be one of the most useful classes you ever take.
Required Course Material
Students must have a laptop that they can bring to class – Mac or PC is fine, as long as your operating system is up to date (at least Windows 10 and Mac OS 11).
This course does not require a textbook. (Optional Reading: Python for MBAs, Griffel and Guetta)
Any required readings will be provided via Canvas.
Slides and files will be uploaded to Canvas after each class.
Students will need to complete an introductory Python class (https://courseworks2.columbia.edu/courses/152704) and pass the Basic Python Qualification exam (https://www8.gsb.columbia.edu/courses/python#basic_qual) before the first day of classes.",Sunny Israni,3:45pm,6:45pm,11008,,B7154-20252-001,,"Decision, Risk and Operations",DROM,,https://doc.sis.columbia.edu/subj/DROM/B7154-20252-001/,640 GEFFEN HALL,In-Person,Business,1.5,,SS,20252DROM7154B001,LECTURE
DROM B8103,Business Analytics II: Foundations of AI,"Business analytics refers to the ways in which enterprises such as businesses, non-profits, and governments use data to gain insights and make better decisions. Business analytics is applied in operations, marketing, finance, and strategic planning among other functions. Modern data collection methods – arising in bioinformatics, mobile platforms, and previously unanalyzable data like text and images – are leading an explosive growth in the volume of data available for decision making. The ability to use data effectively to drive rapid, precise, and profitable decisions has been a critical strategic advantage for companies as diverse as Walmart, Google, Capital One, and Disney. Many startups are based on the application of AI & analytics to large databases. With the increasing availability of broad and deep sources of information – so-called “Big Data” – business analytics are becoming an even more critical capability for enterprises of all types and all sizes. AI is beginning to impact every dimension of business and society. In many industries, you will need to be literate in AI to be a successful business leader. The Business Analytics sequence is designed to prepare you to play an active role in shaping the future of AI and business. You will develop a critical understanding of modern analytics methodology, studying its foundations, potential applications, and – perhaps most importantly – limitations.",Charles R Guetta,9:00am,1:00pm,10974,,B8103-20252-001,Business Analytics II: AI,"Decision, Risk and Operations",DROM,,https://doc.sis.columbia.edu/subj/DROM/B8103-20252-001/,420 Kravis Hall,In-Person,"Business
Journalism",1.5,,W,20252DROM8103B001,LECTURE
DROM B8106,Operations Strategy,"A firm's operations encompass all the activities that are performed in order to produce and deliver a product or a service. An operations strategy refers to a set of operational decisions that a firm makes to achieve a long-term competitive advantage. These decisions may be about the firms facilities, its technology/process choices, its relationships with both upstream and downstream business partners etc. The goal of this course is to provide students with an understanding of how and why operational decisions are integral to a firms success. The course builds on concepts from the core Operations Management course and the core Strategy Formulation course. It is highly relevant to anyone whose work requires the strategic analysis of a firms operations, including those interested in consulting, entrepreneurship, mergers and acquisitions, private equity, investment analysis, and general management. The course consists of four modules. The first module, Strategic Alignment,"" explores the question of how a firms operations should be structured so as to be consistent with the firms chosen way to compete. The second module, ""Firm Boundaries,"" considers the question of what operational activities should remain in house and what should be done by a business partner and the long-term implications of these decisions on competitive advantage. This module also addresses the issue of managing the business relationships with supply chain partners. The third module, ""Internal Operations,"" considers key decision categories in operations, e.g., capacity decisions, process choices, IT implementation, and managing networks, and shows how these decisions can lead to distinctive capabilities. The final module, ""New Challenges,"" is set aside to address new topics that reflect the current trends in the business environment.""",Medini Singh,9:00am,5:00pm,10978,,B8106-20252-001,,"Decision, Risk and Operations",DROM,,https://doc.sis.columbia.edu/subj/DROM/B8106-20252-001/,440 Kravis Hall,In-Person,"Business
Journalism",3,,MTWRU,20252DROM8106B001,LECTURE
DROM B8109,Supply Chain Management,"Supply chain management entails managing the flow of goods and information through a production or distribution network to ensure that the right goods are delivered to the right place in the right quantity at the right time. Two primary objectives are to gain competitive edge via superior customer service and to reduce costs through efficient procurement, production and delivery systems. Supply chain management encompasses a wide range of activities — from strategic activities, such as capacity expansion or consolidation, make/buy decisions and initiation of supplier contracts, to tactical activities, such as production, procurement and logistics planning, to, finally, operational activities, such as operations scheduling and release decisions, batch sizing and issuing of purchase orders.",Will Ma,9:00am,5:00pm,10970,,B8109-20252-001,,"Decision, Risk and Operations",DROM,,https://doc.sis.columbia.edu/subj/DROM/B8109-20252-001/,490 GEFFEN HALL,In-Person,"Architecture
Business
Columbia College
Dental Medicine
Dental Medicine:Post-Grad
Engineering:Graduate
Engineering:Undergraduate
GSAS
General Studies
Journalism
Medicine
Nursing
Professional Studies
Public Health
SIPA
Schools of the Arts
Social Work",1.5,,WR,20252DROM8109B001,LECTURE
DROM B8117,"Business Analytics III: Modern AI, Deep","Business analytics refers to the ways in which enterprises such as businesses, non-profits, and
 governments use data to gain insights and make better decisions. Business analytics is applied
 in operations, marketing, finance, and strategic planning among other functions. Modern data
 collection methods – arising in bioinformatics, mobile platforms, and previously unanalyzable
 data like text and images – are leading an explosive growth in the volume of data available for
 decision making. The ability to use data effectively to drive rapid, precise, and profitable
 decisions has been a critical strategic advantage for companies as diverse as Walmart, Google,
 Capital One, and Disney. Many startups are based on the application of AI & analytics to large
 databases. With the increasing availability of broad and deep sources of information – so-called
 “Big Data” – business analytics are becoming an even more critical capability for enterprises of
 all types and all sizes.",Charles R Guetta,9:00am,5:00pm,10971,,B8117-20252-001,Business Analytics III: A,"Decision, Risk and Operations",DROM,,https://doc.sis.columbia.edu/subj/DROM/B8117-20252-001/,420 Kravis Hall,In-Person,,1.5,,RF,20252DROM8117B001,LECTURE
DROM B8131,Sports Analytics,"Sports analytics refers to the use of data and quantitative methods to measure performance and make decisions to gain advantage in the competitive sports arena. This course builds on the Business Analytics core course and is designed to help students to develop and apply analytical skills that are useful in business, using sports as the application area. These skills include critical thinking, mathematical modeling, statistical analysis, predictive analytics, game theory, optimization and simulation. These skills will be applied to sports in this course, but are equally useful in many areas of business.There will be three main topics in the course: (1) measuring and predicting player and team performance, (2) decision-making and strategy in sports, and (3) fantasy sports and sports betting. Typical questions addressed in sports analytics include: How to rank players or teams? How to predict future performance of players or teams? How much is a player on a team worth? How likely are extreme performances, i.e., streaks? Are there hot-hands in sports performances? Which decision is more likely to lead to a win (e.g., attempt a stolen base or not in baseball, punt or go for it on fourth down in football, dump and chase or not in hockey, pull the goalie or not in hockey)? How to form lineups in daily fantasy sports? How to manage money in sports betting? How to analyze various ``prop'' bets?The main sports discussed in the course will be baseball, football, basketball, hockey, and golf. Soccer, tennis, and other sports will be briefly discussed.
 
 Students are welcome to pursue any sport in more detail (e.g., cricket, rugby, auto racing, horse racing, Australian rules football, skiiing, track and field, or even card games such as blackjack, poker, etc.) in a project. Class sessions will involve a mixture of current events, lecture, discussion, and hands-on analysis with computers in class. Each session will typically address a question from a sport using an important analytical idea (e.g., mean reversion) together with a mathematical technique (e.g., regression). Because of the ""laboratory"" nature of part of the sessions, students should bring their laptops to each class.",Mark N Broadie,9:00am,5:00pm,10966,,B8131-20252-001,,"Decision, Risk and Operations",DROM,,https://doc.sis.columbia.edu/subj/DROM/B8131-20252-001/,520 GEFFEN HALL,In-Person,"Architecture
Business
Columbia College
Dental Medicine
Dental Medicine:Post-Grad
Engineering:Graduate
Engineering:Undergraduate
GSAS
General Studies
Journalism
Medicine
Nursing
Professional Studies
Public Health
SIPA
Schools of the Arts
Social Work",3,,MTWRF,20252DROM8131B001,LECTURE
DROM B8154,Python for MBAs,"From the ads that track us to the maps that guide us, the twenty-first century runs on code. The business world is no different. Programming has become one of the fastest-growing topics at business schools around the world. This course is an introduction to business uses of Python for MBA students. In this course, well be learning how to write Python code that automates tedious tasks, parses and analyzes large data sets, interact with APIs, and scrapes websites. This might be one of the most useful classes you ever take. Required Course Material Students must have a laptop that they can bring to class - Mac or PC is fine, as long as your operating system is up to date (at least Windows 10 and Mac OS 11). This course does not require a textbook. (Optional Reading: Python for MBAs, Griffel and Guetta) Any required readings will be provided via Canvas. Slides and files will be uploaded to Canvas after each class. 
Students will need to complete an introductory Python class (https://courseworks2.columbia.edu/courses/152704) and pass the Basic Python Qualification exam (https://www8.gsb.columbia.edu/courses/python#basic_qual) before the first day of classes.",Sunny Israni,6:00pm,9:15pm,10944,,B8154-20252-001,,"Decision, Risk and Operations",DROM,,https://doc.sis.columbia.edu/subj/DROM/B8154-20252-001/,420 GEFFEN HALL,In-Person,"Business
Journalism",1.5,,RF,20252DROM8154B001,LECTURE
DROM B8823,The U.S. Healthcare Industry,"The U.S. healthcare system is an enormously complex, trillion-dollar industry. It includes thousands of hospitals, nursing homes, specialized care facilities, independent practices and partnerships, web-based and IT supported service companies, managed care organizations, and major manufacturing corporations. Healthcare is the fastest growing component of many consulting practices and investment portfolios. In dollar terms, it accounts for over 18% of GDP and is larger than the total economy of Italy. It continues to grow in size and complexity, complicating the long-standing problems of increasing costs, limited consumer access, and inconsistent quality. And, the historic Affordable Care Act has resulted in significant changes throughout the entire industry and will have major implications for years to come. This tremendous dynamism is unmatched by any other industry and offers incredible opportunities for new business endeavors.""",Carri Chan,9:00am,1:00pm,10959,,B8823-20252-001,The U.S. Healthcare Indus,"Decision, Risk and Operations",DROM,,https://doc.sis.columbia.edu/subj/DROM/B8823-20252-001/,420 GEFFEN HALL,In-Person,,1.5,,MTWRF,20252DROM8823B001,LECTURE
EAEE E3995,Fieldwork,"Obtained internship and approval from faculty adviser. Written application must be made prior to registration outlining proposed internship and study program. Final reports required. May not be  taken for pass/fail credit or audited. Fieldwork credits may not count toward any major core, technical elective, and nontechnical requirements. International students must also consult  with the International Students and Scholars Office. Note: only for EAEE undergraduate students  who need relevant off-campus work experience as a part of their program of study as determined by instructor.",,,,11924,,E3995-20252-001,,Earth and Environmental Engineering,EAEE,,https://doc.sis.columbia.edu/subj/EAEE/E3995-20252-001/,,In-Person,,1-2,,,20252EAEE3995E001,INDEPENDENT
EAEE E4999,FIELDWORK,Only EAEE graduate students who need relevant off-campus work experience as part of their program of study as determined by the instructor. Written application must be made prior to registration outlining proposed study program. Final reports required. This course may not be taken for pass/ fail credit or audited. International students must also consult with the International Students and Scholars Office.,,,,11166,,E4999-20252-001,,Earth and Environmental Engineering,EAEE,,https://doc.sis.columbia.edu/subj/EAEE/E4999-20252-001/,,In-Person,,1,,,20252EAEE4999E001,INDEPENDENT
