course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,instructor_wikipedia_link,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
COMM PS0102,Technologies of Influence: Harnessing th,"   

",Timothy Novak,3:10pm,5:00pm,10435,Morningside,K0102-20242-001,Technologies of Influence,Pre-College Programs (SHSP),COMM,,https://doc.sis.columbia.edu/subj/COMM/K0102-20242-001/,To be announced,In-Person,Pre-College Programs,0,,MTWRF,20242COMM0102K001,LECTURE
COMN PS0240,Communicating with Consumers: The Basics,"   

",Juli Falkoff,1:10pm,3:00pm,10390,Morningside,N0240-20242-001,Communicating with Consum,Pre-College Programs (SHSP),COMN,,https://doc.sis.columbia.edu/subj/COMN/N0240-20242-001/,To be announced,In-Person,Pre-College Programs,0,,MTWRF,20242COMN0240N001,LECTURE
COMN PS0240,Communicating with Consumers: The Basics,"   

",Juli Falkoff,1:10pm,3:00pm,10391,Morningside,N0240-20242-003,Communicating with Consum,Pre-College Programs (SHSP),COMN,,https://doc.sis.columbia.edu/subj/COMN/N0240-20242-003/,To be announced,In-Person,Pre-College Programs,0,,MTWRF,20242COMN0240N003,LECTURE
COMN PS0240,Communicating with Consumers: The Basics,"   

",Corey Liberman,1:10pm,3:00pm,10392,Morningside,N0240-20242-002,Communicating with Consum,Pre-College Programs (SHSP),COMN,,https://doc.sis.columbia.edu/subj/COMN/N0240-20242-002/,To be announced,In-Person,Pre-College Programs,0,,MTWRF,20242COMN0240N002,LECTURE
COMN PS0240,Communicating with Consumers: The Basics,"   

",Corey Liberman,1:10pm,3:00pm,10393,Morningside,N0240-20242-004,Communicating with Consum,Pre-College Programs (SHSP),COMN,,https://doc.sis.columbia.edu/subj/COMN/N0240-20242-004/,To be announced,In-Person,Pre-College Programs,0,,MTWRF,20242COMN0240N004,LECTURE
COMO PS0101,Geometric Topology: A Tool for Modeling,"   

",Joseph Quinn,3:10pm,5:00pm,10438,Morningside,K0101-20242-001,Geometric Topology: Unive,Pre-College Programs (SHSP),COMO,,https://doc.sis.columbia.edu/subj/COMO/K0101-20242-001/,To be announced,In-Person,Pre-College Programs,0,,MTWRF,20242COMO0101K001,LECTURE
COMS W1004,INTRO-COMPUT SCI/PROG IN JAVA,"A general introduction to computer science for science and engineering students interested in majoring in computer science or engineering. Covers fundamental concepts of computer science, algorithmic problem-solving capabilities, and introductory Java programming skills. Assumes no prior programming background. Columbia University students may receive credit for only one of the following two courses: 1004 or 1005.

",Adam H Cannon,10:10am,1:20pm,10346,Morningside,W1004-20242-001,INTRO-COMPUT SCI/PROG IN,Computer Science,COMS,,https://doc.sis.columbia.edu/subj/COMS/W1004-20242-001/,To be announced,In-Person,,3,,TR,20242COMS1004W001,LECTURE
COMS W3132,Intermediate Computing in Python,"Essential data structures and algorithms in Python with practical software development skills, applications in a variety of areas including biology,  natural language processing, data science and others.

",Jan Janak,5:30pm,8:40pm,10347,Morningside,W3132-20242-001,INTERMDTE COMPUTING IN PY,Computer Science,COMS,,https://doc.sis.columbia.edu/subj/COMS/W3132-20242-001/,To be announced,In-Person,,4,,MW,20242COMS3132W001,LECTURE
COMS W3134,DATA STRUCTURES IN JAVA,"Prerequisites: (COMS W1004) or knowledge of Java. Data types and structures: arrays, stacks, singly and doubly linked lists, queues, trees, sets, and graphs. Programming techniques for processing such structures: sorting and searching, hashing, garbage collection. Storage management. Rudiments of the analysis of algorithms. Taught in Java. Note: Due to significant overlap, students may receive credit for only one of the following three courses: COMS W3134, COMS W3136, COMS W3137.

",Paul S Blaer,5:30pm,8:40pm,10354,Morningside,W3134-20242-001,,Computer Science,COMS,,https://doc.sis.columbia.edu/subj/COMS/W3134-20242-001/,To be announced,In-Person,,3,"COMS W1004
COMS W3134
COMS W3136
COMS W3137",MW,20242COMS3134W001,LECTURE
COMS W3157,ADVANCED PROGRAMMING,"Prerequisites: (COMS W3134) or (COMS W3137) C programming language and Unix systems programming. Also covers Git, Make, TCP/IP networking basics, C++ fundamentals.

",Brian Borowski,5:30pm,8:40pm,10348,Morningside,W3157-20242-001,,Computer Science,COMS,,https://doc.sis.columbia.edu/subj/COMS/W3157-20242-001/,To be announced,In-Person,,4,"COMS W3134
COMS W3137",TR,20242COMS3157W001,LECTURE
COMS W3203,DISCRETE MATHEMATICS,"Prerequisites: Any introductory course in computer programming. Logic and formal proofs, sequences and summation, mathematical induction, binomial coefficients, elements of finite probability, recurrence relations, equivalence relations and partial orderings, and topics in graph theory (including isomorphism, traversability, planarity, and colorings).

",Ansaf Salleb-Aouissi,10:10am,1:20pm,10349,Morningside,W3203-20242-001,,Computer Science,COMS,,https://doc.sis.columbia.edu/subj/COMS/W3203-20242-001/,To be announced,In-Person,,4,,TR,20242COMS3203W001,LECTURE
COMS W3261,COMPUTER SCIENCE THEORY,"Prerequisites: (COMS W3203) Corequisites: COMS W3134,COMS W3136,COMS W3137 Regular languages: deterministic and non-deterministic finite automata, regular expressions. Context-free languages: context-free grammars, push-down automata. Turing machines, the Chomsky hierarchy, and the Church-Turing thesis. Introduction to Complexity Theory and NP-Completeness.

",Xi Chen,1:00pm,4:10pm,10350,Morningside,W3261-20242-001,,Computer Science,COMS,https://en.wikipedia.org/wiki/Xi_Chen,https://doc.sis.columbia.edu/subj/COMS/W3261-20242-001/,To be announced,In-Person,,3,"COMS W3134
COMS W3136
COMS W3137
COMS W3203",MW,20242COMS3261W001,LECTURE
COMS W4701,ARTIFICIAL INTELLIGENCE,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) and any course on probability. Prior knowledge of Python is recommended. Provides a broad understanding of the basic techniques for building intelligent computer systems. Topics include state-space problem representations, problem reduction and and-or graphs, game playing and heuristic search, predicate calculus, and resolution theorem proving, AI systems and languages for knowledge representation, machine learning and concept formation and other topics such as natural language processing may be included as time permits.

",Tony B Dear,4:10pm,7:20pm,10351,Morningside,W4701-20242-001,,Computer Science,COMS,,https://doc.sis.columbia.edu/subj/COMS/W4701-20242-001/,To be announced,In-Person,,3,"COMS W3134
COMS W3136
COMS W3137",TR,20242COMS4701W001,LECTURE
COMS W4705,NATURAL LANGUAGE PROCESSING,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) or the instructors permission. Computational approaches to natural language generation and understanding. Recommended preparation: some previous or concurrent exposure to AI or Machine Learning. Topics include information extraction, summarization, machine translation, dialogue systems, and emotional speech. Particular attention is given to robust techniques that can handle understanding and generation for the large amounts of text on the Web or in other large corpora. Programming exercises in several of these areas.

",Daniel Bauer,4:10pm,7:20pm,10355,Morningside,W4705-20242-001,NATURAL LANGUAGE PROCESSI,Computer Science,COMS,,https://doc.sis.columbia.edu/subj/COMS/W4705-20242-001/,To be announced,In-Person,,3,"COMS W3134
COMS W3136
COMS W3137",MW,20242COMS4705W001,LECTURE
COMS W4771,MACHINE LEARNING,"Prerequisites: Any introductory course in linear algebra and any introductory course in statistics are both required. Highly recommended: COMS W4701 or knowledge of Artificial Intelligence. Topics from generative and discriminative machine learning including least squares methods, support vector machines, kernel methods, neural networks, Gaussian distributions, linear classification, linear regression, maximum likelihood, exponential family distributions, Bayesian networks, Bayesian inference, mixture models, the EM algorithm, graphical models and hidden Markov models. Algorithms implemented in MATLAB.

",Nakul Verma,1:00pm,4:10pm,10356,Morningside,W4771-20242-001,,Computer Science,COMS,,https://doc.sis.columbia.edu/subj/COMS/W4771-20242-001/,To be announced,In-Person,,3,COMS W4701,TR,20242COMS4771W001,LECTURE
COMS W4995,TOPICS IN COMPUTER SCIENCE,"Selected topics in computer science. Content and prerequisites vary between sections and semesters. May be repeated for credit. Check “topics course” webpage on the department website for more information on each section.

",Brian Borowski,5:30pm,8:40pm,10357,Morningside,W4995-20242-001,ALGORITHM TO DEVEL,Computer Science,COMS,,https://doc.sis.columbia.edu/subj/COMS/W4995-20242-001/,To be announced,In-Person,,3,,MW,20242COMS4995W001,LECTURE
CSOR W4231,ANALYSIS OF ALGORITHMS I,"Prerequisites: (COMS W3134 or COMS W3136COMS W3137) and (COMS W3203) Introduction to the design and analysis of efficient algorithms. Topics include models of computation, efficient sorting and searching, algorithms for algebraic problems, graph algorithms, dynamic programming, probabilistic methods, approximation algorithms, and NP-completeness.

",Nakul Verma,1:00pm,4:10pm,10352,Morningside,W4231-20242-001,,Computer Science,CSOR,,https://doc.sis.columbia.edu/subj/CSOR/W4231-20242-001/,To be announced,In-Person,,3,"COMS W3134
COMS W3136
COMS W3137
COMS W3203",TR,20242CSOR4231W001,LECTURE
DRAW PS0100,Drawing Intensive: Developing a Portfoli,,,1:10pm,4:00pm,11501,Morningside,K0100-20242-001,Drawing:Developing a Port,Pre-College Programs (SHSP),DRAW,,https://doc.sis.columbia.edu/subj/DRAW/K0100-20242-001/,To be announced,In-Person,Pre-College Programs,0,,MTWRF,20242DRAW0100K001,STUDIO
ECON GU4370,POLITICAL ECONOMY,"The objective of this course is to develop understanding of how political institutions and behavior shape economic outcomes, and vice versa. Starting from the micro level study of political behavior, we will build up to analyze the internal workings of institutions and ultimately macro level economic and political outcomes. During the course we will cover the following topics
  
• Limits and potential of markets
  
• Public goods provision
  
• Voting
  
• Redistribution

",Junhao Xu,1:00pm,4:10pm,10220,Morningside,W4370-20242-001,,Summer Session (SUMM),ECON,,https://doc.sis.columbia.edu/subj/ECON/W4370-20242-001/,To be announced,In-Person,,3,,MW,20242ECON4370W001,LECTURE
ECON GU4911,MICROECONOMICS SEMINAR,"Prerequisites: ECON UN3211 and ECON UN3213 and ECON UN3412  Selected topics in microeconomics. 

",Isaac B Bjorke,1:00pm,4:10pm,10254,Morningside,W4911-20242-001,,Summer Session (SUMM),ECON,,https://doc.sis.columbia.edu/subj/ECON/W4911-20242-001/,To be announced,In-Person,,4,"ECON UN3211
ECON UN3213
ECON UN3412",T,20242ECON4911W001,SEMINAR
ECON S1105,PRINCIPLES OF ECONOMICS,"Equivalent to ECON UN1105, the first course for the major in economics. How a market economy determines the relative prices of goods, factors of production, and the allocation of resources; the circumstances under which it does these things efficiently. Why such an economy has fluctuations and how they may be controlled.

",,,,10077,Morningside,S1105-20242-001,,Summer Session (SUMM),ECON,,https://doc.sis.columbia.edu/subj/ECON/S1105-20242-001/,,In-Person,,4,ECON UN1105,,20242ECON1105S001,LECTURE
ECON S3025,FINANCIAL ECONOMICS,"Prerequisites: STAT UN1201, ECON UN3211 Intermediate Microeconomics and ECON UN3213 Intermediate Macroeconomics. Equivalent to ECON UN3025. Institutional nature and economic function of financial markets. Emphasis on both domestic and international markets (debt, stock, foreign exchange, Eurobond, Eurocurrency, futures, options, and others). Principles of security pricing and portfolio management; the capital asset pricing model and the efficient markets hypothesis.

",Tamrat Gashaw,9:00am,12:10pm,10079,Morningside,S3025-20242-001,,Summer Session (SUMM),ECON,,https://doc.sis.columbia.edu/subj/ECON/S3025-20242-001/,To be announced,In-Person,,3,"ECON UN3025
ECON UN3211
ECON UN3213
STAT UN1201",MW,20242ECON3025S001,LECTURE
ECON S3025,FINANCIAL ECONOMICS,"Prerequisites: STAT UN1201, ECON UN3211 Intermediate Microeconomics and ECON UN3213 Intermediate Macroeconomics. Equivalent to ECON UN3025. Institutional nature and economic function of financial markets. Emphasis on both domestic and international markets (debt, stock, foreign exchange, Eurobond, Eurocurrency, futures, options, and others). Principles of security pricing and portfolio management; the capital asset pricing model and the efficient markets hypothesis.

",Tamrat Gashaw,9:00am,12:10pm,10080,Morningside,S3025-20242-002,,Summer Session (SUMM),ECON,,https://doc.sis.columbia.edu/subj/ECON/S3025-20242-002/,To be announced,In-Person,,3,"ECON UN3025
ECON UN3211
ECON UN3213
STAT UN1201",TR,20242ECON3025S002,LECTURE
ECON S3213,INTERMEDIATE MACROECONOMICS,"Prerequisites: MATH UN1101 and ECON UN1105 or the equivalent; one term of calculus. Corequisites: MATH UN1201. This course covers the determination of output, employment, inflation and interest rates. Topics include economic growth, business cycles, monetary and fiscal policy, consumption and savings and national income accounting.

",Rodrigo C Pacheco,10:20am,11:55am,10081,Morningside,S3213-20242-001,INTERMEDIATE MACROECONOMI,Summer Session (SUMM),ECON,,https://doc.sis.columbia.edu/subj/ECON/S3213-20242-001/,To be announced,In-Person,,4,"ECON UN1105
MATH UN1101
MATH UN1201",MW,20242ECON3213S001,LECTURE
ECON S3412,INTRO TO ECONOMETRICS,"Prerequisites: STAT UN1201 Intro to Stats w/Calculus, MATH UN1201 Calculus III, and either intermediate micro or macro (UN3211 or UN3213). Equivalent to ECON UN3412. Modern econometric methods, the general linear statistical model and its extensions, simultaneous equations and the identification problem, time series problems, forecasting methods, extensive practice with the analysis of different types of data.

",Seyhan Erden,10:20am,11:55am,10084,Morningside,S3412-20242-001,,Summer Session (SUMM),ECON,,https://doc.sis.columbia.edu/subj/ECON/S3412-20242-001/,To be announced,In-Person,,4,"ECON UN3412
MATH UN1201
STAT UN1201
UN3211
UN3213",MW,20242ECON3412S001,LECTURE
ECON S4251,INDUSTRIAL ORGANIZATION,"Prerequisites: ECON UN3211 and ECON UN3213 The study of industrial behavior based on game-theoretic oligopoly models. Topics include pricing models, strategic aspects of business practice, vertical integration, and technological innovation.

",,,,10219,Morningside,S4251-20242-001,,Summer Session (SUMM),ECON,,https://doc.sis.columbia.edu/subj/ECON/S4251-20242-001/,,In-Person,,3,"ECON UN3211
ECON UN3213",,20242ECON4251S001,LECTURE
ECON S4400,LABOR ECONOMICS,"Prerequisites: ECON UN3211 and ECON UN3213. This course examines labor markets through the lens of economics. In broad terms, labor economics is the study of the exchange of labor services for wages—a category that takes in a wide range of topics. Our objective in this course is to lay the foundations for explaining labor market phenomena within an economic framework and subsequently apply this knowledge-structure to a select set of questions. Throughout this process we will discuss empirical research, which will highlight the power (as well as the limitations) of employing economic models to real-world problems. By the end of this course we will have the tools/intuition to adequately formulate and critically contest arguments concerning labor markets.

",Laura K Caron,9:00am,12:10pm,10221,Morningside,S4400-20242-001,,Summer Session (SUMM),ECON,,https://doc.sis.columbia.edu/subj/ECON/S4400-20242-001/,To be announced,In-Person,,3,"ECON UN3211
ECON UN3213",MW,20242ECON4400S001,LECTURE
ECON S4415,GAME THEORY,"Prerequisites: ECON UN3211 and ECON UN3213. Equivalent to ECON UN4415. Introduction to the systematic treatment of game theory and its applications in economic analysis.

",Zikai Xu,9:00am,12:10pm,10085,Morningside,S4415-20242-001,,Summer Session (SUMM),ECON,,https://doc.sis.columbia.edu/subj/ECON/S4415-20242-001/,To be announced,In-Person,,3,"ECON UN3211
ECON UN3213
ECON UN4415",TR,20242ECON4415S001,LECTURE
ECON S4465,PUBLIC ECONOMICS,"Prerequisites: ECON UN3211 and ECON UN3213. Types of market failures and rationales for government intervention in the economy. Benefit-cost analysis and the theory of public goods. Positive and normative aspects of taxation. The U.S. tax structure.

",,,,10087,Morningside,S4465-20242-001,,Summer Session (SUMM),ECON,,https://doc.sis.columbia.edu/subj/ECON/S4465-20242-001/,,In-Person,,3,"ECON UN3211
ECON UN3213",,20242ECON4465S001,LECTURE
ECON S4500,INTERNATIONAL TRADE,"Prerequisites: ECON UN3211 and ECON UN3213. Equivalent to ECON UN4500. The theory of international trade, comparative advantage and the factor endowments explanation of trade, analysis of the theory and practice of commercial policy, economic integration. International mobility of capital and labor, the North-South debate.

",,,,10088,Morningside,S4500-20242-001,,Summer Session (SUMM),ECON,,https://doc.sis.columbia.edu/subj/ECON/S4500-20242-001/,,In-Person,,3,"ECON UN3211
ECON UN3213
ECON UN4500",,20242ECON4500S001,LECTURE
ECON UN2105,THE AMERICAN ECONOMY,"Prerequisites: ECON UN1105 The course surveys issues of interest in the American economy, including economic measurement, well-being and income distribution, business cycles and recession, the labor and housing markets, saving and wealth, fiscal policy, banking and finance, and topics in central banking. We study historical issues, institutions, measurement, current performance and recent research.

",Daniel A Di Martino,9:00am,12:10pm,10078,Morningside,W2105-20242-001,,Summer Session (SUMM),ECON,,https://doc.sis.columbia.edu/subj/ECON/W2105-20242-001/,To be announced,In-Person,,3,ECON UN1105,MW,20242ECON2105W001,LECTURE
ECON UN3265,MONEY AND BANKING,"Prerequisites: ECON UN3211 and ECON UN3213 or the equivalent. Introduction to the principles of money and banking. The intermediary institutions of the American economy and their historical developments, current issues in monetary and financial reform.

",Wendy A Morrison,1:00pm,4:10pm,10082,Morningside,V3265-20242-001,,Summer Session (SUMM),ECON,,https://doc.sis.columbia.edu/subj/ECON/V3265-20242-001/,To be announced,In-Person,,3,"ECON UN3211
ECON UN3213",TR,20242ECON3265V001,LECTURE
ECON UN3265,MONEY AND BANKING,"Prerequisites: ECON UN3211 and ECON UN3213 or the equivalent. Introduction to the principles of money and banking. The intermediary institutions of the American economy and their historical developments, current issues in monetary and financial reform.

",,,,10083,Morningside,V3265-20242-002,,Summer Session (SUMM),ECON,,https://doc.sis.columbia.edu/subj/ECON/V3265-20242-002/,,In-Person,,3,"ECON UN3211
ECON UN3213",,20242ECON3265V002,LECTURE
EEEB GU4340,HUMAN ADAPTATION,"This course explores human adaptation from a biological, ecological and evolutionary perspective. From our earliest hominin ancestors in Africa to our own species' subsequent dispersal throughout the world, our lineage has encountered innumerable environmental pressures. Using morphological, physiological and behavioral/cultural evidence, we will examine the responses to these pressures that helped shape our unique lineage and allowed it to adapt to a diverse array of environments.

",Jessica M Manser,9:00am,12:10pm,10006,Morningside,W4340-20242-001,,Summer Session (SUMM),EEEB,,https://doc.sis.columbia.edu/subj/EEEB/W4340-20242-001/,To be announced,In-Person,,3,,TR,20242EEEB4340W001,LECTURE
EEEB S1001,BIODIVERSITY,"An introduction to the enormous diversity of life on Earth. From bacteria to mammals, this course will survey species diversity, with an emphasis on ecological interactions and conservation. The course will also use basics of genetics and evolutionary biology to explore how diversity is generated and maintained. No previous knowledge of science is assumed. Fulfills a science requirement for most Columbia and GS undergraduates.
",Palani R Akana,9:00am,12:10pm,10004,Morningside,S1001-20242-001,,Summer Session (SUMM),EEEB,,https://doc.sis.columbia.edu/subj/EEEB/S1001-20242-001/,To be announced,In-Person,,3,,TR,20242EEEB1001S001,LECTURE
EEEB S3015,ANIMAL BEHAVIOR THRU FIELDWORK,"Using evolutionary principles as the unifying theme, we will survey the study of animal behavior, including the history, basic principles and research methods. Don’t shy away just because this course is being taught virtually.  For those able to explore their neighborhoods this summer you will  find a range of animal behaviors locally from ants to butterflies and birds.
  
We will also analyze videos from the field as we explore the fascinating world of animal behavior.  Through a range of approaches, students will gain familiarity with the scientific method, behavioral observation and research design.   Although this is listed as a 3000-level course, no prior biology experience is required. Fulfills the science requirement for most Columbia and GS undergraduates

",Steffen Foerster,5:30pm,8:40pm,10005,Morningside,S3015-20242-001,ANIMAL BEHAVIOR THRU FIEL,Summer Session (SUMM),EEEB,,https://doc.sis.columbia.edu/subj/EEEB/S3015-20242-001/,To be announced,In-Person,,3,,MW,20242EEEB3015S001,LECTURE
EESC S1004,Dinosaurs and the History of Life,"Dinosaurs  
explores how science works and provide practical knowledge about the history of life and how we have come to understand it. We learn how to analyze the evolutionary relationships of organisms and examine how dinosaurs came to be exemplars of a very successful group of organisms dominant on land for 140 million years. We will delve deeply into how direct descendants of small carnivorous theropod dinosaurs evolved into birds, still more diverse than mammals, dominating the air. The Mesozoic, a “hot-house world”, with no ice caps and was the kind of world we are hurtling towards because of our input of greenhouse gases into the atmosphere, and we will look at how their time is a natural experiment for our future. The non-avian dinosaur met their end in a remarkable cataclysm discovered by detective work that we will delve deeply into as a paradigm of the scientific method  Finally, they are fun and spectacular - monsters more fantastic than any person has invented in legend or religion - and they are still with us!  

",Paul E Olsen,,,10089,Morningside,S1004-20242-001,Dinos and the History of,Summer Session (SUMM),EESC,https://en.wikipedia.org/wiki/Paul_E._Olsen,https://doc.sis.columbia.edu/subj/EESC/S1004-20242-001/,,In-Person,,3,,,20242EESC1004S001,LECTURE
ENGI E1006,INTRO TO COMP FOR ENG/APP SCI,"An interdisciplinary course in computing intended for first year SEAS students. Introduces computational thinking, algorithmic problem solving and Python programming with applications in science and engineering. Assumes no prior programming background.

",Paul S Blaer,5:30pm,8:40pm,10353,Morningside,E1006-20242-001,INTRO TO COMP FOR ENG/APP,Computer Science,ENGI,,https://doc.sis.columbia.edu/subj/ENGI/E1006-20242-001/,To be announced,In-Person,,3,,MW,20242ENGI1006E001,LECTURE
ENGL S1010,UNIVERSITY WRITING,"Prerequisites: Non-native English speakers must reach Level 10 in the American Language Program prior to registering for ENGL S1010. University Writing: Contemporary Essays helps undergraduates engage in the conversations that form our intellectual community. By reading and writing about scholarly and popular essays, students learn that writing is a process of continual refinement of ideas. Rather than approaching writing as an innate talent, this course teaches writing as a learned skill. We give special attention to textual analysis, research, and revision practices.

",,,,10257,Morningside,S1010-20242-001,,Summer Session (SUMM),ENGL,,https://doc.sis.columbia.edu/subj/ENGL/S1010-20242-001/,,In-Person,,3,ENGL S1010,,20242ENGL1010S001,LECTURE
ENGL S1010,UNIVERSITY WRITING,"Prerequisites: Non-native English speakers must reach Level 10 in the American Language Program prior to registering for ENGL S1010. University Writing: Contemporary Essays helps undergraduates engage in the conversations that form our intellectual community. By reading and writing about scholarly and popular essays, students learn that writing is a process of continual refinement of ideas. Rather than approaching writing as an innate talent, this course teaches writing as a learned skill. We give special attention to textual analysis, research, and revision practices.

",,,,10258,Morningside,S1010-20242-002,,Summer Session (SUMM),ENGL,,https://doc.sis.columbia.edu/subj/ENGL/S1010-20242-002/,,In-Person,,3,ENGL S1010,,20242ENGL1010S002,LECTURE
ENGL S1010,UNIVERSITY WRITING,"Prerequisites: Non-native English speakers must reach Level 10 in the American Language Program prior to registering for ENGL S1010. University Writing: Contemporary Essays helps undergraduates engage in the conversations that form our intellectual community. By reading and writing about scholarly and popular essays, students learn that writing is a process of continual refinement of ideas. Rather than approaching writing as an innate talent, this course teaches writing as a learned skill. We give special attention to textual analysis, research, and revision practices.

",,,,10259,Morningside,S1010-20242-D01,,Summer Session (SUMM),ENGL,,https://doc.sis.columbia.edu/subj/ENGL/S1010-20242-D01/,,On-Line Only,,3,ENGL S1010,,20242ENGL1010SD01,LECTURE
ENGL S1010,UNIVERSITY WRITING,"Prerequisites: Non-native English speakers must reach Level 10 in the American Language Program prior to registering for ENGL S1010. University Writing: Contemporary Essays helps undergraduates engage in the conversations that form our intellectual community. By reading and writing about scholarly and popular essays, students learn that writing is a process of continual refinement of ideas. Rather than approaching writing as an innate talent, this course teaches writing as a learned skill. We give special attention to textual analysis, research, and revision practices.

",,,,10260,Morningside,S1010-20242-D02,,Summer Session (SUMM),ENGL,,https://doc.sis.columbia.edu/subj/ENGL/S1010-20242-D02/,,On-Line Only,,3,ENGL S1010,,20242ENGL1010SD02,LECTURE
ENGL S1010,UNIVERSITY WRITING,"Prerequisites: Non-native English speakers must reach Level 10 in the American Language Program prior to registering for ENGL S1010. University Writing: Contemporary Essays helps undergraduates engage in the conversations that form our intellectual community. By reading and writing about scholarly and popular essays, students learn that writing is a process of continual refinement of ideas. Rather than approaching writing as an innate talent, this course teaches writing as a learned skill. We give special attention to textual analysis, research, and revision practices.

",,,,10261,Morningside,S1010-20242-D03,,Summer Session (SUMM),ENGL,,https://doc.sis.columbia.edu/subj/ENGL/S1010-20242-D03/,,On-Line Only,,3,ENGL S1010,,20242ENGL1010SD03,LECTURE
ENGL S3233,SHAKESPEARE,"This course provides an introduction to Shakespeare through a combination of reading his plays and viewing them in performance. On the one hand, we approach each play as a written, published text: our in-class conversation consist primarily in close analysis of key passages, and, in one class period, we visit Rare Books to examine the earliest printed versions of the plays in light of English Renaissance print technology. On the other hand, we view performances of each assigned play, including the attendance as a group of at least one Shakespeare production on an NYC stage. Our semester’s through line is to trace, from his earliest plays to Hamlet, Shakespeare’s remarkable development of the techniques of characterization that have made generations of both playgoers and readers feel that his dramatis personae are so modern, real, human. We will also devote attention to exploring the value of each play in our present moment and on our local stages. We read 8 plays in all, including Titus Andronicus, Midsummer Night's Dream, Julius Caesar, Macbeth, Merchant of Venice, and Hamlet.

",Douglas S Pfeiffer,,,10262,Morningside,S3233-20242-001,,Summer Session (SUMM),ENGL,,https://doc.sis.columbia.edu/subj/ENGL/S3233-20242-001/,,In-Person,,3,,,20242ENGL3233S001,LECTURE
ENGL S3273,WALT WHITMAN AND NEW YORK,"Walt Whitman was not the first to write about New York. But he was the first of many to let New York write him. By age 43, Whitman had composed most of his best poetry, published three editions of Leaves of Grass, and left New York only twice. How did the second son of an unsuccessful farmer, a grammar school dropout and hack writer become America’s greatest poet? This course offers a response to this perennial mystery of literary scholarship by proposing that “Walt Whitman, a kosmos, of Manhattan the son” was indeed a product of his environment. Coming of age as a writer at the same time the city was emerging as a great metropolis, he received his education and inspiration from New York itself. Course time is equally divided between discussions of Whitman’s antebellum poetry, journalism, and prose (including the newly recovered Life and Adventures of Jack Engle) in their cultural and geographical contexts, and on-site explorations that retread Whitman’s footsteps through Brooklyn and his beloved Mannahatta. Experiential learning is further encouraged through assignments based in archives, museums, and at historic sites throughout the city.

",Karen Karbiener,,,10263,Morningside,S3273-20242-001,,Summer Session (SUMM),ENGL,,https://doc.sis.columbia.edu/subj/ENGL/S3273-20242-001/,,In-Person,,3,,,20242ENGL3273S001,LECTURE
ENGL S3782,WHEN AMERICAN TELEVISION BECAME AMERICAN,"In a 2015 interview with David Simon (creator of 
The Wire
) President Barak Obama offered that 
The Wire 
is, ""one of the greatest -- not just television shows, but pieces of American art in the last couple of decades.""  
The Wire 
combines hyperrealism (from a-quasi anthropological capture of syntax and dialect that recalls the language of Langston Hughes and Zora Neal Hurston to a preference for actors who lived “the game” in Baltimore’s inner city) with the reinvention of fundamental American themes (from picaresque individualisms, to coming to terms with the illusory “American dream”, to a fundamental loss of faith in American institutions), and engages in a scathing expose of the shared dysfunction among the bureaucracies (police, courts, public schools etc.) that manage a troubled American inner city.  On a more macro level 
The Wire
 humanizes (and therefore vastly problematizes) assumptions about the individual Americans’ who inhabit America’s most dangerous urban environments from gang members to police officers to teachers and even ordinary citizens.
  
The Wire
, of course, did not single-handedly reshape American television. Scholars like Martin Shuster refer to this period of television history as “new television.” That is, the product of new imaginations that felt television had exhausted its normative points of reference, subject matter and narrative technique. Many of the shows from this period sought to reinvent television for interaction with an evolving zeitgeist shaped by shared dissolution with 21st century American life: “I’d been thinking: it’s good to be in a thing from the ground floor, I came too late for that, I know.  But lately I’m getting the feeling I might be in at the end.  That the best is over,” Tony Soprano confides to Dr. Malfi in S1.E1 of the Sopranos.  Series that fall within this rubric include (in chronological order): 
The Sopranos
; 
The Wire
; 
Deadwood
; 
Madmen
; and 
Breaking Bad. 

",Ben Alexander,,,11499,Morningside,S3782-20242-001,WHEN AMERICAN TELEVISION,Summer Session (SUMM),ENGL,,https://doc.sis.columbia.edu/subj/ENGL/S3782-20242-001/,,In-Person,,3,,,20242ENGL3782S001,SEMINAR
